"threshold","percentile_sum","cumulative_sum"
0.5659,53045,87116379
0.5658,53023,87169402
0.5657,52512,87221914
0.5656,52756,87274670
0.5655,53239,87327909
0.5654,52220,87380129
0.5653,52162,87432291
0.5652,53014,87485305
0.5651,52539,87537844
0.565,52207,87590051
0.5649,53268,87643319
0.5648,52196,87695515
0.5647,53435,87748950
0.5646,53189,87802139
0.5645,52620,87854759
0.5644,52673,87907432
0.5643,52508,87959940
0.5642,53912,88013852
0.5641,52278,88066130
0.564,53063,88119193
0.5639,53171,88172364
0.5638,53020,88225384
0.5637,52835,88278219
0.5636,53011,88331230
0.5635,53515,88384745
0.5634,52863,88437608
0.5633,52594,88490202
0.5632,53322,88543524
0.5631,53143,88596667
0.563,52990,88649657
0.5629,52255,88701912
0.5628,53510,88755422
0.5627,53507,88808929
0.5626,52846,88861775
0.5625,53136,88914911
0.5624,53917,88968828
0.5623,53159,89021987
0.5622,53206,89075193
0.5621,52882,89128075
0.562,52806,89180881
0.5619,54275,89235156
0.5618,53178,89288334
0.5617,53563,89341897
0.5616,53002,89394899
0.5615,53596,89448495
0.5614,54520,89503015
0.5613,53776,89556791
0.5612,52939,89609730
0.5611,53338,89663068
0.561,53109,89716177
0.5609,52559,89768736
0.5608,53424,89822160
0.5607,53151,89875311
0.5606,54610,89929921
0.5605,54151,89984072
0.5604,53528,90037600
0.5603,53771,90091371
0.5602,53642,90145013
0.5601,53287,90198300
0.56,53933,90252233
0.5599,54138,90306371
0.5598,53810,90360181
0.5597,53725,90413906
0.5596,53452,90467358
0.5595,53664,90521022
0.5594,57196,90578218
0.5593,54084,90632302
0.5592,53627,90685929
0.5591,53507,90739436
0.559,53118,90792554
0.5589,53673,90846227
0.5588,52659,90898886
0.5587,53184,90952070
0.5586,53123,91005193
0.5585,54042,91059235
0.5584,54553,91113788
0.5583,53752,91167540
0.5582,53757,91221297
0.5581,53606,91274903
0.558,53643,91328546
0.5579,53599,91382145
0.5578,53362,91435507
0.5577,54212,91489719
0.5576,53794,91543513
0.5575,53484,91596997
0.5574,53872,91650869
0.5573,53550,91704419
0.5572,54431,91758850
0.5571,53889,91812739
0.557,54534,91867273
0.5569,53363,91920636
0.5568,54150,91974786
0.5567,54341,92029127
0.5566,54248,92083375
0.5565,53450,92136825
0.5564,53652,92190477
0.5563,55175,92245652
0.5562,53869,92299521
0.5561,54144,92353665
0.556,55729,92409394
0.5559,54501,92463895
0.5558,54595,92518490
0.5557,54041,92572531
0.5556,54157,92626688
0.5555,54594,92681282
0.5554,53920,92735202
0.5553,53910,92789112
0.5552,54358,92843470
0.5551,54718,92898188
0.555,54485,92952673
0.5549,54711,93007384
0.5548,54505,93061889
0.5547,53769,93115658
0.5546,54894,93170552
0.5545,54181,93224733
0.5544,55110,93279843
0.5543,55462,93335305
0.5542,54963,93390268
0.5541,53898,93444166
0.554,54235,93498401
0.5539,54969,93553370
0.5538,54860,93608230
0.5537,55013,93663243
0.5536,54864,93718107
0.5535,54848,93772955
0.5534,54503,93827458
0.5533,54376,93881834
0.5532,54330,93936164
0.5531,54836,93991000
0.553,54162,94045162
0.5529,55750,94100912
0.5528,54966,94155878
0.5527,55379,94211257
0.5526,54488,94265745
0.5525,55504,94321249
0.5524,54300,94375549
0.5523,54727,94430276
0.5522,54751,94485027
0.5521,55213,94540240
0.552,55560,94595800
0.5519,55089,94650889
0.5518,55207,94706096
0.5517,56101,94762197
0.5516,54840,94817037
0.5515,54930,94871967
0.5514,54973,94926940
0.5513,57187,94984127
0.5512,55904,95040031
0.5511,54479,95094510
0.551,55120,95149630
0.5509,55180,95204810
0.5508,54253,95259063
0.5507,55386,95314449
0.5506,56248,95370697
0.5505,55713,95426410
0.5504,55245,95481655
0.5503,55099,95536754
0.5502,55206,95591960
0.5501,55324,95647284
0.55,55392,95702676
0.5499,55300,95757976
0.5498,55546,95813522
0.5497,54483,95868005
0.5496,55430,95923435
0.5495,55099,95978534
0.5494,55743,96034277
0.5493,55437,96089714
0.5492,55289,96145003
0.5491,55669,96200672
0.549,55608,96256280
0.5489,55406,96311686
0.5488,55027,96366713
0.5487,54799,96421512
0.5486,56162,96477674
0.5485,56834,96534508
0.5484,55985,96590493
0.5483,55185,96645678
0.5482,55097,96700775
0.5481,54697,96755472
0.548,56009,96811481
0.5479,55609,96867090
0.5478,55728,96922818
0.5477,56366,96979184
0.5476,55852,97035036
0.5475,55625,97090661
0.5474,56101,97146762
0.5473,57681,97204443
0.5472,55438,97259881
0.5471,56093,97315974
0.547,55752,97371726
0.5469,55947,97427673
0.5468,55198,97482871
0.5467,56422,97539293
0.5466,55899,97595192
0.5465,55868,97651060
0.5464,55781,97706841
0.5463,56818,97763659
0.5462,56008,97819667
0.5461,55514,97875181
0.546,56149,97931330
0.5459,77145,98008475
0.5458,56539,98065014
0.5457,56321,98121335
0.5456,55428,98176763
0.5455,56371,98233134
0.5454,55697,98288831
0.5453,55680,98344511
0.5452,55892,98400403
0.5451,55472,98455875
0.545,55661,98511536
0.5449,55691,98567227
0.5448,55786,98623013
0.5447,55886,98678899
0.5446,56525,98735424
0.5445,56023,98791447
0.5444,56434,98847881
0.5443,55384,98903265
0.5442,55657,98958922
0.5441,55798,99014720
0.544,55805,99070525
0.5439,55616,99126141
0.5438,56554,99182695
0.5437,56347,99239042
0.5436,57049,99296091
0.5435,56480,99352571
0.5434,56175,99408746
0.5433,56928,99465674
0.5432,55824,99521498
0.5431,56478,99577976
0.543,56439,99634415
0.5429,55949,99690364
0.5428,56908,99747272
0.5427,56382,99803654
0.5426,56840,99860494
0.5425,56513,99917007
0.5424,65912,99982919
0.5423,57636,100040555
0.5422,56131,100096686
0.5421,56552,100153238
0.542,56731,100209969
0.5419,57023,100266992
0.5418,56882,100323874
0.5417,56707,100380581
0.5416,56027,100436608
0.5415,56139,100492747
0.5414,56699,100549446
0.5413,56636,100606082
0.5412,56395,100662477
0.5411,56766,100719243
0.541,56346,100775589
0.5409,56550,100832139
0.5408,57188,100889327
0.5407,56226,100945553
0.5406,58540,101004093
0.5405,56541,101060634
0.5404,57941,101118575
0.5403,58462,101177037
0.5402,57349,101234386
0.5401,57112,101291498
0.54,56564,101348062
0.5399,59138,101407200
0.5398,56737,101463937
0.5397,56210,101520147
0.5396,55983,101576130
0.5395,57203,101633333
0.5394,56979,101690312
0.5393,57169,101747481
0.5392,57276,101804757
0.5391,56189,101860946
0.539,57810,101918756
0.5389,56993,101975749
0.5388,56912,102032661
0.5387,57593,102090254
0.5386,57075,102147329
0.5385,58182,102205511
0.5384,57013,102262524
0.5383,57188,102319712
0.5382,56774,102376486
0.5381,57819,102434305
0.538,56519,102490824
0.5379,57323,102548147
0.5378,56779,102604926
0.5377,57558,102662484
0.5376,58213,102720697
0.5375,57416,102778113
0.5374,57355,102835468
0.5373,57088,102892556
0.5372,58257,102950813
0.5371,57658,103008471
0.537,56713,103065184
0.5369,58099,103123283
0.5368,57839,103181122
0.5367,56992,103238114
0.5366,57246,103295360
0.5365,58397,103353757
0.5364,56774,103410531
0.5363,56969,103467500
0.5362,56825,103524325
0.5361,56775,103581100
0.536,57459,103638559
0.5359,57391,103695950
0.5358,57621,103753571
0.5357,56899,103810470
0.5356,57301,103867771
0.5355,57467,103925238
0.5354,57188,103982426
0.5353,57654,104040080
0.5352,57675,104097755
0.5351,57427,104155182
0.535,57483,104212665
0.5349,57820,104270485
0.5348,57566,104328051
0.5347,57764,104385815
0.5346,57282,104443097
0.5345,57853,104500950
0.5344,57255,104558205
0.5343,57684,104615889
0.5342,57453,104673342
0.5341,58513,104731855
0.534,58245,104790100
0.5339,57601,104847701
0.5338,58030,104905731
0.5337,58452,104964183
0.5336,58156,105022339
0.5335,57973,105080312
0.5334,57771,105138083
0.5333,57580,105195663
0.5332,57432,105253095
0.5331,58281,105311376
0.533,58583,105369959
0.5329,58303,105428262
0.5328,58476,105486738
0.5327,57614,105544352
0.5326,58647,105602999
0.5325,58184,105661183
0.5324,58528,105719711
0.5323,57981,105777692
0.5322,58289,105835981
0.5321,58248,105894229
0.532,58881,105953110
0.5319,57939,106011049
0.5318,57790,106068839
0.5317,58035,106126874
0.5316,57822,106184696
0.5315,58484,106243180
0.5314,58250,106301430
0.5313,59003,106360433
0.5312,58185,106418618
0.5311,62443,106481061
0.531,58595,106539656
0.5309,59085,106598741
0.5308,58225,106656966
0.5307,57768,106714734
0.5306,58885,106773619
0.5305,57995,106831614
0.5304,58996,106890610
0.5303,58519,106949129
0.5302,57669,107006798
0.5301,60034,107066832
0.53,58712,107125544
0.5299,58452,107183996
0.5298,58482,107242478
0.5297,58379,107300857
0.5296,58644,107359501
0.5295,60474,107419975
0.5294,58869,107478844
0.5293,58775,107537619
0.5292,58664,107596283
0.5291,58909,107655192
0.529,58753,107713945
0.5289,58974,107772919
0.5288,58773,107831692
0.5287,58745,107890437
0.5286,58954,107949391
0.5285,58089,108007480
0.5284,58863,108066343
0.5283,58767,108125110
0.5282,58785,108183895
0.5281,58856,108242751
0.528,58336,108301087
0.5279,58601,108359688
0.5278,59474,108419162
0.5277,59072,108478234
0.5276,59564,108537798
0.5275,59117,108596915
0.5274,58668,108655583
0.5273,59123,108714706
0.5272,59566,108774272
0.5271,59341,108833613
0.527,59153,108892766
0.5269,58926,108951692
0.5268,59155,109010847
0.5267,58793,109069640
0.5266,60442,109130082
0.5265,60472,109190554
0.5264,58570,109249124
0.5263,58890,109308014
0.5262,59502,109367516
0.5261,59227,109426743
0.526,59595,109486338
0.5259,59435,109545773
0.5258,59462,109605235
0.5257,59087,109664322
0.5256,59142,109723464
0.5255,59318,109782782
0.5254,59578,109842360
0.5253,59287,109901647
0.5252,59490,109961137
0.5251,59046,110020183
0.525,59468,110079651
0.5249,59949,110139600
0.5248,59302,110198902
0.5247,59192,110258094
0.5246,59326,110317420
0.5245,59533,110376953
0.5244,60052,110437005
0.5243,60193,110497198
0.5242,59310,110556508
0.5241,58679,110615187
0.524,59915,110675102
0.5239,59250,110734352
0.5238,58963,110793315
0.5237,59423,110852738
0.5236,59603,110912341
0.5235,60062,110972403
0.5234,59572,111031975
0.5233,59490,111091465
0.5232,59435,111150900
0.5231,59909,111210809
0.523,60093,111270902
0.5229,59057,111329959
0.5228,60033,111389992
0.5227,59429,111449421
0.5226,59256,111508677
0.5225,59216,111567893
0.5224,60380,111628273
0.5223,59570,111687843
0.5222,59935,111747778
0.5221,60073,111807851
0.522,59782,111867633
0.5219,59901,111927534
0.5218,60003,111987537
0.5217,59450,112046987
0.5216,59768,112106755
0.5215,60105,112166860
0.5214,59332,112226192
0.5213,59886,112286078
0.5212,59206,112345284
0.5211,60077,112405361
0.521,60947,112466308
0.5209,59588,112525896
0.5208,59950,112585846
0.5207,60124,112645970
0.5206,59597,112705567
0.5205,60113,112765680
0.5204,59623,112825303
0.5203,60751,112886054
0.5202,60724,112946778
0.5201,60720,113007498
0.52,59996,113067494
0.5199,60308,113127802
0.5198,60828,113188630
0.5197,59843,113248473
0.5196,61173,113309646
0.5195,60567,113370213
0.5194,60101,113430314
0.5193,59957,113490271
0.5192,60417,113550688
0.5191,60350,113611038
0.519,61011,113672049
0.5189,60435,113732484
0.5188,60614,113793098
0.5187,60212,113853310
0.5186,60049,113913359
0.5185,60495,113973854
0.5184,60727,114034581
0.5183,60862,114095443
0.5182,60910,114156353
0.5181,59959,114216312
0.518,60023,114276335
0.5179,60331,114336666
0.5178,60830,114397496
0.5177,60416,114457912
0.5176,60458,114518370
0.5175,60710,114579080
0.5174,60590,114639670
0.5173,61096,114700766
0.5172,60692,114761458
0.5171,61205,114822663
0.517,60823,114883486
0.5169,61613,114945099
0.5168,60756,115005855
0.5167,60886,115066741
0.5166,60748,115127489
0.5165,60384,115187873
0.5164,59836,115247709
0.5163,60966,115308675
0.5162,60698,115369373
0.5161,60374,115429747
0.516,60589,115490336
0.5159,61208,115551544
0.5158,60904,115612448
0.5157,60822,115673270
0.5156,60717,115733987
0.5155,61374,115795361
0.5154,60272,115855633
0.5153,62282,115917915
0.5152,60605,115978520
0.5151,60873,116039393
0.515,60670,116100063
0.5149,60412,116160475
0.5148,60980,116221455
0.5147,60371,116281826
0.5146,60857,116342683
0.5145,60802,116403485
0.5144,60922,116464407
0.5143,61130,116525537
0.5142,61714,116587251
0.5141,61023,116648274
0.514,61479,116709753
0.5139,60466,116770219
0.5138,61003,116831222
0.5137,61095,116892317
0.5136,60719,116953036
0.5135,61688,117014724
0.5134,61741,117076465
0.5133,60923,117137388
0.5132,61368,117198756
0.5131,61859,117260615
0.513,61162,117321777
0.5129,61074,117382851
0.5128,60984,117443835
0.5127,61514,117505349
0.5126,60977,117566326
0.5125,61227,117627553
0.5124,61704,117689257
0.5123,61364,117750621
0.5122,61093,117811714
0.5121,61094,117872808
0.512,61523,117934331
0.5119,61358,117995689
0.5118,60936,118056625
0.5117,61475,118118100
0.5116,61707,118179807
0.5115,61893,118241700
0.5114,60552,118302252
0.5113,62147,118364399
0.5112,61078,118425477
0.5111,62689,118488166
0.511,62131,118550297
0.5109,61229,118611526
0.5108,61148,118672674
0.5107,62648,118735322
0.5106,61177,118796499
0.5105,61652,118858151
0.5104,61518,118919669
0.5103,61816,118981485
0.5102,62310,119043795
0.5101,61977,119105772
0.51,61589,119167361
0.5099,61903,119229264
0.5098,60765,119290029
0.5097,62184,119352213
0.5096,61713,119413926
0.5095,62086,119476012
0.5094,61219,119537231
0.5093,61214,119598445
0.5092,61880,119660325
0.5091,61659,119721984
0.509,62077,119784061
0.5089,61978,119846039
0.5088,62476,119908515
0.5087,61792,119970307
0.5086,62214,120032521
0.5085,62600,120095121
0.5084,62334,120157455
0.5083,62031,120219486
0.5082,62043,120281529
0.5081,62675,120344204
0.508,61873,120406077
0.5079,61940,120468017
0.5078,62557,120530574
0.5077,62628,120593202
0.5076,62061,120655263
0.5075,62425,120717688
0.5074,61931,120779619
0.5073,62561,120842180
0.5072,61891,120904071
0.5071,62618,120966689
0.507,62564,121029253
0.5069,62231,121091484
0.5068,62651,121154135
0.5067,62125,121216260
0.5066,62541,121278801
0.5065,62162,121340963
0.5064,62696,121403659
0.5063,63262,121466921
0.5062,62180,121529101
0.5061,62348,121591449
0.506,62116,121653565
0.5059,63426,121716991
0.5058,62203,121779194
0.5057,62721,121841915
0.5056,63028,121904943
0.5055,62678,121967621
0.5054,62790,122030411
0.5053,62508,122092919
0.5052,62190,122155109
0.5051,62861,122217970
0.505,62601,122280571
0.5049,62462,122343033
0.5048,62633,122405666
0.5047,62985,122468651
0.5046,62559,122531210
0.5045,62705,122593915
0.5044,63381,122657296
0.5043,63047,122720343
0.5042,66428,122786771
0.5041,62356,122849127
0.504,63596,122912723
0.5039,62852,122975575
0.5038,63111,123038686
0.5037,62416,123101102
0.5036,62628,123163730
0.5035,62590,123226320
0.5034,63330,123289650
0.5033,63045,123352695
0.5032,62264,123414959
0.5031,62944,123477903
0.503,63551,123541454
0.5029,63352,123604806
0.5028,62694,123667500
0.5027,63274,123730774
0.5026,63209,123793983
0.5025,62951,123856934
0.5024,63506,123920440
0.5023,63119,123983559
0.5022,62635,124046194
0.5021,63881,124110075
0.502,63231,124173306
0.5019,63039,124236345
0.5018,63054,124299399
0.5017,63358,124362757
0.5016,62412,124425169
0.5015,62697,124487866
0.5014,63718,124551584
0.5013,63616,124615200
0.5012,63652,124678852
0.5011,63382,124742234
0.501,62994,124805228
0.5009,62760,124867988
0.5008,63323,124931311
0.5007,63000,124994311
0.5006,64124,125058435
0.5005,63167,125121602
0.5004,65211,125186813
0.5003,63407,125250220
0.5002,63019,125313239
0.5001,63055,125376294
0.5,62980,125439274
0.4999,63285,125502559
0.4998,63196,125565755
0.4997,63412,125629167
0.4996,64133,125693300
0.4995,63486,125756786
0.4994,62965,125819751
0.4993,62977,125882728
0.4992,64206,125946934
0.4991,64050,126010984
0.499,63967,126074951
0.4989,64787,126139738
0.4988,63354,126203092
0.4987,63158,126266250
0.4986,63728,126329978
0.4985,63283,126393261
0.4984,64610,126457871
0.4983,64137,126522008
0.4982,63840,126585848
0.4981,64120,126649968
0.498,62927,126712895
0.4979,63915,126776810
0.4978,64318,126841128
0.4977,63216,126904344
0.4976,63708,126968052
0.4975,63414,127031466
0.4974,63910,127095376
0.4973,63990,127159366
0.4972,63984,127223350
0.4971,63950,127287300
0.497,64972,127352272
0.4969,64578,127416850
0.4968,63767,127480617
0.4967,64144,127544761
0.4966,64439,127609200
0.4965,63410,127672610
0.4964,63758,127736368
0.4963,64438,127800806
0.4962,63670,127864476
0.4961,64694,127929170
0.496,64565,127993735
0.4959,63923,128057658
0.4958,64404,128122062
0.4957,64159,128186221
0.4956,64253,128250474
0.4955,63986,128314460
0.4954,63791,128378251
0.4953,64426,128442677
0.4952,63385,128506062
0.4951,64059,128570121
0.495,65053,128635174
0.4949,64637,128699811
0.4948,63882,128763693
0.4947,64629,128828322
0.4946,64114,128892436
0.4945,64423,128956859
0.4944,64377,129021236
0.4943,64531,129085767
0.4942,64692,129150459
0.4941,64720,129215179
0.494,64428,129279607
0.4939,64424,129344031
0.4938,63929,129407960
0.4937,64272,129472232
0.4936,64318,129536550
0.4935,64583,129601133
0.4934,64648,129665781
0.4933,64929,129730710
0.4932,64595,129795305
0.4931,64487,129859792
0.493,64497,129924289
0.4929,64337,129988626
0.4928,64916,130053542
0.4927,64852,130118394
0.4926,64277,130182671
0.4925,64667,130247338
0.4924,64581,130311919
0.4923,64845,130376764
0.4922,64566,130441330
0.4921,64408,130505738
0.492,64893,130570631
0.4919,63721,130634352
0.4918,65327,130699679
0.4917,64186,130763865
0.4916,65192,130829057
0.4915,65231,130894288
0.4914,65780,130960068
0.4913,64868,131024936
0.4912,65080,131090016
0.4911,64384,131154400
0.491,65135,131219535
0.4909,64721,131284256
0.4908,65542,131349798
0.4907,64752,131414550
0.4906,64707,131479257
0.4905,64890,131544147
0.4904,66325,131610472
0.4903,64460,131674932
0.4902,64778,131739710
0.4901,65069,131804779
0.49,65067,131869846
0.4899,65031,131934877
0.4898,64590,131999467
0.4897,65680,132065147
0.4896,64974,132130121
0.4895,65105,132195226
0.4894,65546,132260772
0.4893,65158,132325930
0.4892,65126,132391056
0.4891,64802,132455858
0.489,64971,132520829
0.4889,65098,132585927
0.4888,65560,132651487
0.4887,65676,132717163
0.4886,65941,132783104
0.4885,65127,132848231
0.4884,65374,132913605
0.4883,64953,132978558
0.4882,65332,133043890
0.4881,65989,133109879
0.488,64600,133174479
0.4879,65281,133239760
0.4878,65687,133305447
0.4877,65750,133371197
0.4876,65635,133436832
0.4875,65674,133502506
0.4874,65486,133567992
0.4873,65085,133633077
0.4872,64711,133697788
0.4871,65986,133763774
0.487,66296,133830070
0.4869,65649,133895719
0.4868,65020,133960739
0.4867,65111,134025850
0.4866,65901,134091751
0.4865,65594,134157345
0.4864,65606,134222951
0.4863,65520,134288471
0.4862,65944,134354415
0.4861,65636,134420051
0.486,65495,134485546
0.4859,65157,134550703
0.4858,65643,134616346
0.4857,65392,134681738
0.4856,65384,134747122
0.4855,65708,134812830
0.4854,66666,134879496
0.4853,65986,134945482
0.4852,65595,135011077
0.4851,65570,135076647
0.485,66249,135142896
0.4849,66022,135208918
0.4848,65854,135274772
0.4847,65034,135339806
0.4846,65494,135405300
0.4845,66005,135471305
0.4844,65805,135537110
0.4843,65456,135602566
0.4842,66313,135668879
0.4841,65663,135734542
0.484,66658,135801200
0.4839,65674,135866874
0.4838,65839,135932713
0.4837,66379,135999092
0.4836,65975,136065067
0.4835,66069,136131136
0.4834,66230,136197366
0.4833,66504,136263870
0.4832,65978,136329848
0.4831,64973,136394821
0.483,65835,136460656
0.4829,65841,136526497
0.4828,66600,136593097
0.4827,66831,136659928
0.4826,66059,136725987
0.4825,66050,136792037
0.4824,67156,136859193
0.4823,65855,136925048
0.4822,65343,136990391
0.4821,66379,137056770
0.482,65987,137122757
0.4819,66268,137189025
0.4818,66833,137255858
0.4817,66005,137321863
0.4816,65707,137387570
0.4815,66340,137453910
0.4814,66548,137520458
0.4813,66160,137586618
0.4812,66341,137652959
0.4811,65880,137718839
0.481,66005,137784844
0.4809,66433,137851277
0.4808,66228,137917505
0.4807,66385,137983890
0.4806,65654,138049544
0.4805,66457,138116001
0.4804,65648,138181649
0.4803,66264,138247913
0.4802,66972,138314885
0.4801,67295,138382180
0.48,66907,138449087
0.4799,66432,138515519
0.4798,66466,138581985
0.4797,65880,138647865
0.4796,65694,138713559
0.4795,66406,138779965
0.4794,66518,138846483
0.4793,66313,138912796
0.4792,66275,138979071
0.4791,67204,139046275
0.479,67411,139113686
0.4789,66159,139179845
0.4788,66202,139246047
0.4787,67810,139313857
0.4786,66281,139380138
0.4785,66290,139446428
0.4784,66195,139512623
0.4783,67533,139580156
0.4782,66723,139646879
0.4781,67225,139714104
0.478,67565,139781669
0.4779,67021,139848690
0.4778,66691,139915381
0.4777,66827,139982208
0.4776,66750,140048958
0.4775,67384,140116342
0.4774,67491,140183833
0.4773,67469,140251302
0.4772,66854,140318156
0.4771,67384,140385540
0.477,66794,140452334
0.4769,66874,140519208
0.4768,67406,140586614
0.4767,67243,140653857
0.4766,66633,140720490
0.4765,67182,140787672
0.4764,67455,140855127
0.4763,67072,140922199
0.4762,67403,140989602
0.4761,67611,141057213
0.476,66252,141123465
0.4759,68290,141191755
0.4758,68217,141259972
0.4757,66620,141326592
0.4756,67018,141393610
0.4755,66963,141460573
0.4754,67148,141527721
0.4753,68053,141595774
0.4752,66845,141662619
0.4751,67509,141730128
0.475,67371,141797499
0.4749,67116,141864615
0.4748,67633,141932248
0.4747,67655,141999903
0.4746,67770,142067673
0.4745,67611,142135284
0.4744,67900,142203184
0.4743,67753,142270937
0.4742,67937,142338874
0.4741,68002,142406876
0.474,68099,142474975
0.4739,67932,142542907
0.4738,68206,142611113
0.4737,67273,142678386
0.4736,68211,142746597
0.4735,67692,142814289
0.4734,68116,142882405
0.4733,67999,142950404
0.4732,67115,143017519
0.4731,67876,143085395
0.473,67848,143153243
0.4729,67824,143221067
0.4728,69831,143290898
0.4727,69778,143360676
0.4726,67065,143427741
0.4725,67338,143495079
0.4724,67889,143562968
0.4723,67765,143630733
0.4722,68252,143698985
0.4721,67208,143766193
0.472,67588,143833781
0.4719,68068,143901849
0.4718,68327,143970176
0.4717,67744,144037920
0.4716,67252,144105172
0.4715,67749,144172921
0.4714,68184,144241105
0.4713,68199,144309304
0.4712,67485,144376789
0.4711,67596,144444385
0.471,68765,144513150
0.4709,68651,144581801
0.4708,68012,144649813
0.4707,68142,144717955
0.4706,67711,144785666
0.4705,68415,144854081
0.4704,68244,144922325
0.4703,69005,144991330
0.4702,67974,145059304
0.4701,67288,145126592
0.47,69155,145195747
0.4699,68936,145264683
0.4698,67809,145332492
0.4697,68725,145401217
0.4696,67787,145469004
0.4695,68898,145537902
0.4694,68105,145606007
0.4693,68739,145674746
0.4692,68090,145742836
0.4691,68733,145811569
0.469,68669,145880238
0.4689,67820,145948058
0.4688,68678,146016736
0.4687,67543,146084279
0.4686,70474,146154753
0.4685,68431,146223184
0.4684,68118,146291302
0.4683,68735,146360037
0.4682,68649,146428686
0.4681,68673,146497359
0.468,67835,146565194
0.4679,68290,146633484
0.4678,68912,146702396
0.4677,68936,146771332
0.4676,68221,146839553
0.4675,68318,146907871
0.4674,69411,146977282
0.4673,68634,147045916
0.4672,69253,147115169
0.4671,68489,147183658
0.467,69413,147253071
0.4669,69078,147322149
0.4668,68947,147391096
0.4667,68387,147459483
0.4666,68458,147527941
0.4665,68444,147596385
0.4664,68610,147664995
0.4663,69675,147734670
0.4662,68490,147803160
0.4661,68325,147871485
0.466,68672,147940157
0.4659,69299,148009456
0.4658,69775,148079231
0.4657,68748,148147979
0.4656,69654,148217633
0.4655,68792,148286425
0.4654,68313,148354738
0.4653,69306,148424044
0.4652,69150,148493194
0.4651,69093,148562287
0.465,68339,148630626
0.4649,69715,148700341
0.4648,69175,148769516
0.4647,68726,148838242
0.4646,69237,148907479
0.4645,69729,148977208
0.4644,69376,149046584
0.4643,69026,149115610
0.4642,69182,149184792
0.4641,70100,149254892
0.464,69364,149324256
0.4639,69071,149393327
0.4638,68853,149462180
0.4637,69709,149531889
0.4636,70024,149601913
0.4635,69045,149670958
0.4634,68598,149739556
0.4633,69295,149808851
0.4632,69429,149878280
0.4631,69194,149947474
0.463,70163,150017637
0.4629,68777,150086414
0.4628,69284,150155698
0.4627,69842,150225540
0.4626,69119,150294659
0.4625,69221,150363880
0.4624,69314,150433194
0.4623,68671,150501865
0.4622,69573,150571438
0.4621,70176,150641614
0.462,70388,150712002
0.4619,69304,150781306
0.4618,70428,150851734
0.4617,68817,150920551
0.4616,70055,150990606
0.4615,69056,151059662
0.4614,69655,151129317
0.4613,69295,151198612
0.4612,70307,151268919
0.4611,69706,151338625
0.461,69302,151407927
0.4609,69070,151476997
0.4608,69593,151546590
0.4607,69684,151616274
0.4606,69900,151686174
0.4605,70303,151756477
0.4604,70122,151826599
0.4603,69167,151895766
0.4602,69804,151965570
0.4601,70417,152035987
0.46,69409,152105396
0.4599,70102,152175498
0.4598,69202,152244700
0.4597,69515,152314215
0.4596,70257,152384472
0.4595,70389,152454861
0.4594,68762,152523623
0.4593,70498,152594121
0.4592,70091,152664212
0.4591,70360,152734572
0.459,70070,152804642
0.4589,69695,152874337
0.4588,70796,152945133
0.4587,70050,153015183
0.4586,69815,153084998
0.4585,70329,153155327
0.4584,70377,153225704
0.4583,70568,153296272
0.4582,70255,153366527
0.4581,70302,153436829
0.458,69982,153506811
0.4579,69518,153576329
0.4578,70583,153646912
0.4577,70561,153717473
0.4576,70142,153787615
0.4575,69381,153856996
0.4574,70268,153927264
0.4573,70118,153997382
0.4572,70289,154067671
0.4571,70278,154137949
0.457,70474,154208423
0.4569,70007,154278430
0.4568,71317,154349747
0.4567,70033,154419780
0.4566,70629,154490409
0.4565,70971,154561380
0.4564,70474,154631854
0.4563,71236,154703090
0.4562,70763,154773853
0.4561,70445,154844298
0.456,70232,154914530
0.4559,70691,154985221
0.4558,70482,155055703
0.4557,69889,155125592
0.4556,69717,155195309
0.4555,70271,155265580
0.4554,70170,155335750
0.4553,70545,155406295
0.4552,70932,155477227
0.4551,70691,155547918
0.455,69829,155617747
0.4549,70212,155687959
0.4548,71116,155759075
0.4547,70497,155829572
0.4546,70799,155900371
0.4545,71174,155971545
0.4544,71072,156042617
0.4543,69705,156112322
0.4542,71231,156183553
0.4541,70675,156254228
0.454,70841,156325069
0.4539,71491,156396560
0.4538,70809,156467369
0.4537,71710,156539079
0.4536,70652,156609731
0.4535,71139,156680870
0.4534,71053,156751923
0.4533,70816,156822739
0.4532,70849,156893588
0.4531,70783,156964371
0.453,70806,157035177
0.4529,71693,157106870
0.4528,71761,157178631
0.4527,71000,157249631
0.4526,71627,157321258
0.4525,70529,157391787
0.4524,71229,157463016
0.4523,70938,157533954
0.4522,71344,157605298
0.4521,71770,157677068
0.452,71541,157748609
0.4519,71121,157819730
0.4518,71067,157890797
0.4517,74290,157965087
0.4516,71418,158036505
0.4515,72099,158108604
0.4514,70929,158179533
0.4513,70862,158250395
0.4512,70304,158320699
0.4511,71100,158391799
0.451,70821,158462620
0.4509,71333,158533953
0.4508,71414,158605367
0.4507,71121,158676488
0.4506,71980,158748468
0.4505,73624,158822092
0.4504,72293,158894385
0.4503,72108,158966493
0.4502,71870,159038363
0.4501,72574,159110937
0.45,71026,159181963
0.4499,71968,159253931
0.4498,71239,159325170
0.4497,71884,159397054
0.4496,72456,159469510
0.4495,71921,159541431
0.4494,71084,159612515
0.4493,71418,159683933
0.4492,71276,159755209
0.4491,71702,159826911
0.449,71283,159898194
0.4489,71483,159969677
0.4488,72086,160041763
0.4487,72132,160113895
0.4486,72304,160186199
