"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.2969000000,214498200,3880550,0.0180910000,0.0038850000,47.8802000000,90.8773000000,0.0285950000,0.0095320000,1.8979227860,3880550.0000000000,210617650.0000000000,233101700.0000000000,389550.0000000000
0.2968000000,214609400,3881000,0.0180840000,0.0040470000,47.9050000000,90.8878000000,0.0285950000,0.0095320000,1.8971884180,3881000.0000000000,210728400.0000000000,232990950.0000000000,389100.0000000000
0.2967000000,214710550,3881400,0.0180770000,0.0039550000,47.9276000000,90.8972000000,0.0285950000,0.0095320000,1.8964540500,3881400.0000000000,210829150.0000000000,232890200.0000000000,388700.0000000000
0.2966000000,214811850,3881750,0.0180700000,0.0034550000,47.9502000000,90.9054000000,0.0285950000,0.0095320000,1.8957196810,3881750.0000000000,210930100.0000000000,232789250.0000000000,388350.0000000000
0.2965000000,214914350,3882150,0.0180640000,0.0039020000,47.9731000000,90.9147000000,0.0285950000,0.0095320000,1.8950902220,3882150.0000000000,211032200.0000000000,232687150.0000000000,387950.0000000000
0.2964000000,215016500,3882500,0.0180570000,0.0034260000,47.9959000000,90.9229000000,0.0285950000,0.0095320000,1.8943558540,3882500.0000000000,211134000.0000000000,232585350.0000000000,387600.0000000000
0.2963000000,215118800,3882900,0.0180500000,0.0039100000,48.0187000000,90.9323000000,0.0285950000,0.0095320000,1.8936214860,3882900.0000000000,211235900.0000000000,232483450.0000000000,387200.0000000000
0.2962000000,215220750,3883250,0.0180430000,0.0034330000,48.0415000000,90.9405000000,0.0285950000,0.0095320000,1.8928871170,3883250.0000000000,211337500.0000000000,232381850.0000000000,386850.0000000000
0.2961000000,215323000,3883600,0.0180360000,0.0034230000,48.0643000000,90.9487000000,0.0285950000,0.0095320000,1.8921527490,3883600.0000000000,211439400.0000000000,232279950.0000000000,386500.0000000000
0.2960000000,215425000,3884000,0.0180290000,0.0039220000,48.0871000000,90.9581000000,0.0285950000,0.0095320000,1.8914183800,3884000.0000000000,211541000.0000000000,232178350.0000000000,386100.0000000000
0.2959000000,215527800,3884350,0.0180230000,0.0034050000,48.1100000000,90.9663000000,0.0285950000,0.0095320000,1.8907889220,3884350.0000000000,211643450.0000000000,232075900.0000000000,385750.0000000000
0.2958000000,215630450,3884750,0.0180160000,0.0038970000,48.1329000000,90.9756000000,0.0285950000,0.0095320000,1.8900545530,3884750.0000000000,211745700.0000000000,231973650.0000000000,385350.0000000000
0.2957000000,215732500,3885150,0.0180090000,0.0039200000,48.1557000000,90.9850000000,0.0285950000,0.0095320000,1.8893201850,3885150.0000000000,211847350.0000000000,231872000.0000000000,384950.0000000000
0.2956000000,215833500,3885500,0.0180020000,0.0034650000,48.1783000000,90.9932000000,0.0285950000,0.0095320000,1.8885858160,3885500.0000000000,211948000.0000000000,231771350.0000000000,384600.0000000000
0.2955000000,215935450,3885900,0.0179960000,0.0039230000,48.2010000000,91.0026000000,0.0285950000,0.0095320000,1.8879563580,3885900.0000000000,212049550.0000000000,231669800.0000000000,384200.0000000000
0.2954000000,216037250,3886250,0.0179890000,0.0034380000,48.2237000000,91.0107000000,0.0285950000,0.0095320000,1.8872219890,3886250.0000000000,212151000.0000000000,231568350.0000000000,383850.0000000000
0.2953000000,216138400,3886650,0.0179820000,0.0039550000,48.2463000000,91.0201000000,0.0285950000,0.0095320000,1.8864876210,3886650.0000000000,212251750.0000000000,231467600.0000000000,383450.0000000000
0.2952000000,216240250,3887050,0.0179760000,0.0039270000,48.2690000000,91.0295000000,0.0285950000,0.0095320000,1.8858581620,3887050.0000000000,212353200.0000000000,231366150.0000000000,383050.0000000000
0.2951000000,216342750,3887400,0.0179690000,0.0034150000,48.2919000000,91.0377000000,0.0285950000,0.0095320000,1.8851237940,3887400.0000000000,212455350.0000000000,231264000.0000000000,382700.0000000000
0.2950000000,216444700,3887750,0.0179620000,0.0034330000,48.3147000000,91.0459000000,0.0285950000,0.0095320000,1.8843894250,3887750.0000000000,212556950.0000000000,231162400.0000000000,382350.0000000000
0.2949000000,216547900,3888150,0.0179550000,0.0038760000,48.3377000000,91.0552000000,0.0285950000,0.0095320000,1.8836550570,3888150.0000000000,212659750.0000000000,231059600.0000000000,381950.0000000000
0.2948000000,216649600,3888500,0.0179480000,0.0034410000,48.3604000000,91.0634000000,0.0285950000,0.0095320000,1.8829206880,3888500.0000000000,212761100.0000000000,230958250.0000000000,381600.0000000000
0.2947000000,216752550,3888900,0.0179420000,0.0038850000,48.3834000000,91.0728000000,0.0285950000,0.0095320000,1.8822912300,3888900.0000000000,212863650.0000000000,230855700.0000000000,381200.0000000000
0.2946000000,216855350,3889300,0.0179350000,0.0038910000,48.4064000000,91.0822000000,0.0285950000,0.0095320000,1.8815568610,3889300.0000000000,212966050.0000000000,230753300.0000000000,380800.0000000000
0.2945000000,216958050,3889650,0.0179280000,0.0034080000,48.4293000000,91.0904000000,0.0285950000,0.0095320000,1.8808224930,3889650.0000000000,213068400.0000000000,230650950.0000000000,380450.0000000000
0.2944000000,217060350,3890000,0.0179210000,0.0034210000,48.4521000000,91.0986000000,0.0285950000,0.0095320000,1.8800881240,3890000.0000000000,213170350.0000000000,230549000.0000000000,380100.0000000000
0.2943000000,217162650,3890350,0.0179140000,0.0034210000,48.4749000000,91.1068000000,0.0285950000,0.0095320000,1.8793537560,3890350.0000000000,213272300.0000000000,230447050.0000000000,379750.0000000000
0.2942000000,217264450,3890700,0.0179080000,0.0034380000,48.4977000000,91.1150000000,0.0285950000,0.0095320000,1.8787242970,3890700.0000000000,213373750.0000000000,230345600.0000000000,379400.0000000000
0.2941000000,217366150,3891100,0.0179010000,0.0039330000,48.5204000000,91.1243000000,0.0285950000,0.0095320000,1.8779899290,3891100.0000000000,213475050.0000000000,230244300.0000000000,379000.0000000000
