"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.0760000000,855900,99350,0.1160770000,0.0125000000,0.1911000000,74.0037000000,0.0008990000,0.0003000000,386.9233333330,99350.0000000000,756550.0000000000,447098650.0000000000,34900.0000000000
0.0759000000,859850,99350,0.1155430000,0.0000000000,0.1919000000,74.0037000000,0.0008990000,0.0003000000,385.1433333330,99350.0000000000,760500.0000000000,447094700.0000000000,34900.0000000000
0.0758000000,863800,99400,0.1150730000,0.0126580000,0.1928000000,74.0410000000,0.0008990000,0.0003000000,383.5766666670,99400.0000000000,764400.0000000000,447090800.0000000000,34850.0000000000
0.0757000000,867750,99450,0.1146070000,0.0126580000,0.1937000000,74.0782000000,0.0008990000,0.0003000000,382.0233333330,99450.0000000000,768300.0000000000,447086900.0000000000,34800.0000000000
0.0756000000,871850,99500,0.1141250000,0.0121950000,0.1946000000,74.1155000000,0.0008990000,0.0003000000,380.4166666670,99500.0000000000,772350.0000000000,447082850.0000000000,34750.0000000000
0.0755000000,875900,99550,0.1136550000,0.0123460000,0.1955000000,74.1527000000,0.0008990000,0.0003000000,378.8500000000,99550.0000000000,776350.0000000000,447078850.0000000000,34700.0000000000
0.0754000000,879850,99600,0.1132010000,0.0126580000,0.1964000000,74.1899000000,0.0008990000,0.0003000000,377.3366666670,99600.0000000000,780250.0000000000,447074950.0000000000,34650.0000000000
0.0753000000,883800,99650,0.1127520000,0.0126580000,0.1973000000,74.2272000000,0.0008990000,0.0003000000,375.8400000000,99650.0000000000,784150.0000000000,447071050.0000000000,34600.0000000000
0.0752000000,887950,99700,0.1122810000,0.0120480000,0.1982000000,74.2644000000,0.0008990000,0.0003000000,374.2700000000,99700.0000000000,788250.0000000000,447066950.0000000000,34550.0000000000
0.0751000000,892050,99750,0.1118210000,0.0121950000,0.1991000000,74.3017000000,0.0008990000,0.0003000000,372.7366666670,99750.0000000000,792300.0000000000,447062900.0000000000,34500.0000000000
0.0750000000,896200,99750,0.1113030000,0.0000000000,0.2000000000,74.3017000000,0.0008990000,0.0003000000,371.0100000000,99750.0000000000,796450.0000000000,447058750.0000000000,34500.0000000000
0.0749000000,900400,99800,0.1108400000,0.0119050000,0.2010000000,74.3389000000,0.0008990000,0.0003000000,369.4666666670,99800.0000000000,800600.0000000000,447054600.0000000000,34450.0000000000
0.0748000000,904550,99850,0.1103860000,0.0120480000,0.2019000000,74.3762000000,0.0008990000,0.0003000000,367.9533333330,99850.0000000000,804700.0000000000,447050500.0000000000,34400.0000000000
0.0747000000,908800,99900,0.1099250000,0.0117650000,0.2029000000,74.4134000000,0.0008990000,0.0003000000,366.4166666670,99900.0000000000,808900.0000000000,447046300.0000000000,34350.0000000000
0.0746000000,913100,99950,0.1094620000,0.0116280000,0.2038000000,74.4507000000,0.0008990000,0.0003000000,364.8733333330,99950.0000000000,813150.0000000000,447042050.0000000000,34300.0000000000
0.0745000000,917500,100000,0.1089920000,0.0113640000,0.2048000000,74.4879000000,0.0008990000,0.0003000000,363.3066666670,100000.0000000000,817500.0000000000,447037700.0000000000,34250.0000000000
0.0744000000,921850,100050,0.1085320000,0.0114940000,0.2058000000,74.5251000000,0.0008990000,0.0003000000,361.7733333330,100050.0000000000,821800.0000000000,447033400.0000000000,34200.0000000000
