"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.5081000000,56583550,3227800,0.0570450000,0.0339150000,12.6306000000,45.0455000000,0.0479850000,0.0159950000,3.5664270080,3227800.0000000000,53355750.0000000000,387468050.0000000000,3937850.0000000000
0.5080000000,56635450,3229350,0.0570200000,0.0298650000,12.6421000000,45.0671000000,0.0479850000,0.0159950000,3.5648640200,3229350.0000000000,53406100.0000000000,387417700.0000000000,3936300.0000000000
0.5079000000,56687100,3230950,0.0569960000,0.0309780000,12.6537000000,45.0894000000,0.0479850000,0.0159950000,3.5633635510,3230950.0000000000,53456150.0000000000,387367650.0000000000,3934700.0000000000
0.5078000000,56739150,3232550,0.0569720000,0.0307400000,12.6653000000,45.1117000000,0.0479850000,0.0159950000,3.5618630820,3232550.0000000000,53506600.0000000000,387317200.0000000000,3933100.0000000000
0.5077000000,56791350,3234200,0.0569490000,0.0316090000,12.6769000000,45.1348000000,0.0479850000,0.0159950000,3.5604251330,3234200.0000000000,53557150.0000000000,387266650.0000000000,3931450.0000000000
0.5076000000,56843150,3235900,0.0569270000,0.0328190000,12.6885000000,45.1585000000,0.0479850000,0.0159950000,3.5590497030,3235900.0000000000,53607250.0000000000,387216550.0000000000,3929750.0000000000
0.5075000000,56895050,3237500,0.0569030000,0.0308290000,12.7001000000,45.1808000000,0.0479850000,0.0159950000,3.5575492340,3237500.0000000000,53657550.0000000000,387166250.0000000000,3928150.0000000000
0.5074000000,56946500,3239150,0.0568810000,0.0320700000,12.7116000000,45.2039000000,0.0479850000,0.0159950000,3.5561738040,3239150.0000000000,53707350.0000000000,387116450.0000000000,3926500.0000000000
0.5073000000,56998300,3240750,0.0568570000,0.0308880000,12.7231000000,45.2262000000,0.0479850000,0.0159950000,3.5546733350,3240750.0000000000,53757550.0000000000,387066250.0000000000,3924900.0000000000
0.5072000000,57050300,3242350,0.0568330000,0.0307690000,12.7347000000,45.2485000000,0.0479850000,0.0159950000,3.5531728670,3242350.0000000000,53807950.0000000000,387015850.0000000000,3923300.0000000000
