"SCORE_THRESHOLD","AUDIENCE_SIZE","VERIFIED_PATIENTS","AQ_SCORE","INCREMENTAL_AQ_SCORE","PERCENT_POPULATION","PERCENT_PATIENTS","THRESHOLD_3X","PREVALENCE","MODEL_POWER_INDEX","TRUE_POSITIVE","FALSE_POSITIVE","TRUE_NEGATIVE","FALSE_NEGATIVE"
0.4308000000,93647450,3545250,0.0378570000,0.0169490000,20.9039000000,53.2368000000,0.0445950000,0.0148650000,2.5467204840,3545250.0000000000,90102200.0000000000,351227850.0000000000,3114150.0000000000
0.4307000000,93771100,3547350,0.0378300000,0.0169830000,20.9315000000,53.2683000000,0.0445950000,0.0148650000,2.5449041370,3547350.0000000000,90223750.0000000000,351106300.0000000000,3112050.0000000000
0.4306000000,93894950,3549500,0.0378030000,0.0173600000,20.9592000000,53.3006000000,0.0445950000,0.0148650000,2.5430877900,3549500.0000000000,90345450.0000000000,350984600.0000000000,3109900.0000000000
0.4305000000,94019000,3551700,0.0377760000,0.0177350000,20.9869000000,53.3336000000,0.0445950000,0.0148650000,2.5412714430,3551700.0000000000,90467300.0000000000,350862750.0000000000,3107700.0000000000
0.4304000000,94144500,3553850,0.0377490000,0.0171310000,21.0149000000,53.3659000000,0.0445950000,0.0148650000,2.5394550960,3553850.0000000000,90590650.0000000000,350739400.0000000000,3105550.0000000000
0.4303000000,94270000,3556000,0.0377210000,0.0171310000,21.0429000000,53.3982000000,0.0445950000,0.0148650000,2.5375714770,3556000.0000000000,90714000.0000000000,350616050.0000000000,3103400.0000000000
0.4302000000,94393850,3558150,0.0376950000,0.0173600000,21.0706000000,53.4305000000,0.0445950000,0.0148650000,2.5358224020,3558150.0000000000,90835700.0000000000,350494350.0000000000,3101250.0000000000
0.4301000000,94519200,3560350,0.0376680000,0.0175510000,21.0985000000,53.4635000000,0.0445950000,0.0148650000,2.5340060540,3560350.0000000000,90958850.0000000000,350371200.0000000000,3099050.0000000000
0.4300000000,94643350,3562550,0.0376420000,0.0177200000,21.1262000000,53.4966000000,0.0445950000,0.0148650000,2.5322569790,3562550.0000000000,91080800.0000000000,350249250.0000000000,3096850.0000000000
0.4299000000,94769600,3564700,0.0376140000,0.0170300000,21.1544000000,53.5288000000,0.0445950000,0.0148650000,2.5303733600,3564700.0000000000,91204900.0000000000,350125150.0000000000,3094700.0000000000
0.4298000000,94894850,3566900,0.0375880000,0.0175650000,21.1824000000,53.5619000000,0.0445950000,0.0148650000,2.5286242850,3566900.0000000000,91327950.0000000000,350002100.0000000000,3092500.0000000000
0.4297000000,95019550,3569100,0.0375620000,0.0176420000,21.2102000000,53.5949000000,0.0445950000,0.0148650000,2.5268752100,3569100.0000000000,91450450.0000000000,349879600.0000000000,3090300.0000000000
0.4296000000,95144600,3571300,0.0375350000,0.0175930000,21.2381000000,53.6280000000,0.0445950000,0.0148650000,2.5250588630,3571300.0000000000,91573300.0000000000,349756750.0000000000,3088100.0000000000
0.4295000000,95271150,3573500,0.0375090000,0.0173840000,21.2664000000,53.6610000000,0.0445950000,0.0148650000,2.5233097880,3573500.0000000000,91697650.0000000000,349632400.0000000000,3085900.0000000000
0.4294000000,95396950,3575550,0.0374810000,0.0162960000,21.2945000000,53.6918000000,0.0445950000,0.0148650000,2.5214261690,3575550.0000000000,91821400.0000000000,349508650.0000000000,3083850.0000000000
0.4293000000,95523150,3577650,0.0374530000,0.0166400000,21.3226000000,53.7233000000,0.0445950000,0.0148650000,2.5195425500,3577650.0000000000,91945500.0000000000,349384550.0000000000,3081750.0000000000
0.4292000000,95649450,3580000,0.0374280000,0.0186060000,21.3508000000,53.7586000000,0.0445950000,0.0148650000,2.5178607470,3580000.0000000000,92069450.0000000000,349260600.0000000000,3079400.0000000000
0.4291000000,95776100,3582100,0.0374010000,0.0165810000,21.3791000000,53.7901000000,0.0445950000,0.0148650000,2.5160444000,3582100.0000000000,92194000.0000000000,349136050.0000000000,3077300.0000000000
0.4290000000,95901650,3584250,0.0373740000,0.0171250000,21.4071000000,53.8224000000,0.0445950000,0.0148650000,2.5142280520,3584250.0000000000,92317400.0000000000,349012650.0000000000,3075150.0000000000
0.4289000000,96028650,3586450,0.0373480000,0.0173230000,21.4355000000,53.8555000000,0.0445950000,0.0148650000,2.5124789770,3586450.0000000000,92442200.0000000000,348887850.0000000000,3072950.0000000000
0.4288000000,96154750,3588700,0.0373220000,0.0178430000,21.4636000000,53.8892000000,0.0445950000,0.0148650000,2.5107299020,3588700.0000000000,92566050.0000000000,348764000.0000000000,3070700.0000000000
0.4287000000,96281800,3590900,0.0372960000,0.0173160000,21.4920000000,53.9223000000,0.0445950000,0.0148650000,2.5089808270,3590900.0000000000,92690900.0000000000,348639150.0000000000,3068500.0000000000
0.4286000000,96408100,3593100,0.0372700000,0.0174190000,21.5202000000,53.9553000000,0.0445950000,0.0148650000,2.5072317520,3593100.0000000000,92815000.0000000000,348515050.0000000000,3066300.0000000000
0.4285000000,96536000,3595350,0.0372440000,0.0175920000,21.5487000000,53.9891000000,0.0445950000,0.0148650000,2.5054826770,3595350.0000000000,92940650.0000000000,348389400.0000000000,3064050.0000000000
0.4284000000,96663150,3597500,0.0372170000,0.0169090000,21.5771000000,54.0214000000,0.0445950000,0.0148650000,2.5036663300,3597500.0000000000,93065650.0000000000,348264400.0000000000,3061900.0000000000
0.4283000000,96791050,3599750,0.0371910000,0.0175920000,21.6057000000,54.0552000000,0.0445950000,0.0148650000,2.5019172550,3599750.0000000000,93191300.0000000000,348138750.0000000000,3059650.0000000000
0.4282000000,96918800,3601950,0.0371650000,0.0172210000,21.6342000000,54.0882000000,0.0445950000,0.0148650000,2.5001681800,3601950.0000000000,93316850.0000000000,348013200.0000000000,3057450.0000000000
0.4281000000,97045700,3604150,0.0371390000,0.0173360000,21.6625000000,54.1212000000,0.0445950000,0.0148650000,2.4984191050,3604150.0000000000,93441550.0000000000,347888500.0000000000,3055250.0000000000
0.4280000000,97172950,3606350,0.0371130000,0.0172890000,21.6909000000,54.1543000000,0.0445950000,0.0148650000,2.4966700300,3606350.0000000000,93566600.0000000000,347763450.0000000000,3053050.0000000000
0.4279000000,97301000,3608450,0.0370850000,0.0164000000,21.7195000000,54.1858000000,0.0445950000,0.0148650000,2.4947864110,3608450.0000000000,93692550.0000000000,347637500.0000000000,3050950.0000000000
0.4278000000,97428850,3610550,0.0370580000,0.0164250000,21.7480000000,54.2173000000,0.0445950000,0.0148650000,2.4929700640,3610550.0000000000,93818300.0000000000,347511750.0000000000,3048850.0000000000
0.4277000000,97556250,3612700,0.0370320000,0.0168760000,21.7765000000,54.2496000000,0.0445950000,0.0148650000,2.4912209890,3612700.0000000000,93943550.0000000000,347386500.0000000000,3046700.0000000000
0.4276000000,97683450,3614800,0.0370050000,0.0165090000,21.8049000000,54.2812000000,0.0445950000,0.0148650000,2.4894046420,3614800.0000000000,94068650.0000000000,347261400.0000000000,3044600.0000000000
0.4275000000,97811850,3617000,0.0369790000,0.0171340000,21.8335000000,54.3142000000,0.0445950000,0.0148650000,2.4876555670,3617000.0000000000,94194850.0000000000,347135200.0000000000,3042400.0000000000
0.4274000000,97939700,3619050,0.0369520000,0.0160340000,21.8621000000,54.3450000000,0.0445950000,0.0148650000,2.4858392200,3619050.0000000000,94320650.0000000000,347009400.0000000000,3040350.0000000000
0.4273000000,98067350,3621250,0.0369260000,0.0172350000,21.8905000000,54.3780000000,0.0445950000,0.0148650000,2.4840901450,3621250.0000000000,94446100.0000000000,346883950.0000000000,3038150.0000000000
0.4272000000,98195150,3623400,0.0369000000,0.0168230000,21.9191000000,54.4103000000,0.0445950000,0.0148650000,2.4823410700,3623400.0000000000,94571750.0000000000,346758300.0000000000,3036000.0000000000
