SCORE_THRESHOLD,AUDIENCE_SIZE,VERIFIED_PATIENTS,AQ_SCORE,INCREMENTAL_AQ_SCORE,PERCENT_POPULATION,PERCENT_PATIENTS,THRESHOLD_3X,PREVALENCE,MODEL_POWER_INDEX,TRUE_POSITIVE,FALSE_POSITIVE,TRUE_NEGATIVE,FALSE_NEGATIVE
0.0793000000,2780800,151250,0.0543910000,0.0039530000,0.6207000000,82.8767000000,0.0012220000,0.0004070000,133.6388206390,151250.0000000000,2629550.0000000000,445177400.0000000000,31250.0000000000
0.0792000000,2793400,151300,0.0541630000,0.0039680000,0.6235000000,82.9041000000,0.0012220000,0.0004070000,133.0786240790,151300.0000000000,2642100.0000000000,445164850.0000000000,31200.0000000000
0.0791000000,2806200,151350,0.0539340000,0.0039060000,0.6264000000,82.9315000000,0.0012220000,0.0004070000,132.5159705160,151350.0000000000,2654850.0000000000,445152100.0000000000,31150.0000000000
0.0790000000,2818500,151400,0.0537170000,0.0040650000,0.6291000000,82.9589000000,0.0012220000,0.0004070000,131.9828009830,151400.0000000000,2667100.0000000000,445139850.0000000000,31100.0000000000
0.0789000000,2831050,151450,0.0534960000,0.0039840000,0.6319000000,82.9863000000,0.0012220000,0.0004070000,131.4398034400,151450.0000000000,2679600.0000000000,445127350.0000000000,31050.0000000000
0.0788000000,2843350,151500,0.0532820000,0.0040650000,0.6347000000,83.0137000000,0.0012220000,0.0004070000,130.9140049140,151500.0000000000,2691850.0000000000,445115100.0000000000,31000.0000000000
0.0787000000,2856100,151500,0.0530440000,0.0000000000,0.6375000000,83.0137000000,0.0012220000,0.0004070000,130.3292383290,151500.0000000000,2704600.0000000000,445102350.0000000000,31000.0000000000
0.0786000000,2869150,151550,0.0528210000,0.0038310000,0.6405000000,83.0411000000,0.0012220000,0.0004070000,129.7813267810,151550.0000000000,2717600.0000000000,445089350.0000000000,30950.0000000000
0.0785000000,2882200,151600,0.0525990000,0.0038310000,0.6434000000,83.0685000000,0.0012220000,0.0004070000,129.2358722360,151600.0000000000,2730600.0000000000,445076350.0000000000,30900.0000000000
0.0784000000,2895250,151650,0.0523790000,0.0038310000,0.6463000000,83.0959000000,0.0012220000,0.0004070000,128.6953316950,151650.0000000000,2743600.0000000000,445063350.0000000000,30850.0000000000
0.0783000000,2908400,151700,0.0521590000,0.0038020000,0.6492000000,83.1233000000,0.0012220000,0.0004070000,128.1547911550,151700.0000000000,2756700.0000000000,445050250.0000000000,30800.0000000000
0.0782000000,2921700,151750,0.0519390000,0.0037590000,0.6522000000,83.1507000000,0.0012220000,0.0004070000,127.6142506140,151750.0000000000,2769950.0000000000,445037000.0000000000,30750.0000000000
0.0781000000,2934700,151800,0.0517260000,0.0038460000,0.6551000000,83.1781000000,0.0012220000,0.0004070000,127.0909090910,151800.0000000000,2782900.0000000000,445024050.0000000000,30700.0000000000
0.0780000000,2948100,151850,0.0515080000,0.0037310000,0.6581000000,83.2055000000,0.0012220000,0.0004070000,126.5552825550,151850.0000000000,2796250.0000000000,445010700.0000000000,30650.0000000000
0.0779000000,2961600,151900,0.0512900000,0.0037040000,0.6611000000,83.2329000000,0.0012220000,0.0004070000,126.0196560200,151900.0000000000,2809700.0000000000,444997250.0000000000,30600.0000000000
0.0778000000,2974850,151950,0.0510780000,0.0037740000,0.6640000000,83.2603000000,0.0012220000,0.0004070000,125.4987714990,151950.0000000000,2822900.0000000000,444984050.0000000000,30550.0000000000
0.0777000000,2988650,152000,0.0508590000,0.0036230000,0.6671000000,83.2877000000,0.0012220000,0.0004070000,124.9606879610,152000.0000000000,2836650.0000000000,444970300.0000000000,30500.0000000000
0.0776000000,3002300,152000,0.0506280000,0.0000000000,0.6702000000,83.2877000000,0.0012220000,0.0004070000,124.3931203930,152000.0000000000,2850300.0000000000,444956650.0000000000,30500.0000000000
0.0775000000,3016200,152050,0.0504110000,0.0035970000,0.6733000000,83.3151000000,0.0012220000,0.0004070000,123.8599508600,152050.0000000000,2864150.0000000000,444942800.0000000000,30450.0000000000
0.0774000000,3030150,152100,0.0501960000,0.0035840000,0.6764000000,83.3425000000,0.0012220000,0.0004070000,123.3316953320,152100.0000000000,2878050.0000000000,444928900.0000000000,30400.0000000000
0.0773000000,3043950,152150,0.0499840000,0.0036230000,0.6795000000,83.3699000000,0.0012220000,0.0004070000,122.8108108110,152150.0000000000,2891800.0000000000,444915150.0000000000,30350.0000000000
0.0772000000,3057800,152200,0.0497740000,0.0036100000,0.6826000000,83.3973000000,0.0012220000,0.0004070000,122.2948402950,152200.0000000000,2905600.0000000000,444901350.0000000000,30300.0000000000
0.0771000000,3071950,152250,0.0495610000,0.0035340000,0.6857000000,83.4247000000,0.0012220000,0.0004070000,121.7714987710,152250.0000000000,2919700.0000000000,444887250.0000000000,30250.0000000000
0.0770000000,3086050,152300,0.0493510000,0.0035460000,0.6889000000,83.4521000000,0.0012220000,0.0004070000,121.2555282560,152300.0000000000,2933750.0000000000,444873200.0000000000,30200.0000000000
0.0769000000,3100350,152300,0.0491230000,0.0000000000,0.6921000000,83.4521000000,0.0012220000,0.0004070000,120.6953316950,152300.0000000000,2948050.0000000000,444858900.0000000000,30200.0000000000
0.0768000000,3114600,152350,0.0489150000,0.0035090000,0.6952000000,83.4795000000,0.0012220000,0.0004070000,120.1842751840,152350.0000000000,2962250.0000000000,444844700.0000000000,30150.0000000000
0.0767000000,3128750,152400,0.0487100000,0.0035340000,0.6984000000,83.5068000000,0.0012220000,0.0004070000,119.6805896810,152400.0000000000,2976350.0000000000,444830600.0000000000,30100.0000000000
0.0766000000,3143100,152450,0.0485030000,0.0034840000,0.7016000000,83.5342000000,0.0012220000,0.0004070000,119.1719901720,152450.0000000000,2990650.0000000000,444816300.0000000000,30050.0000000000
0.0765000000,3157300,152500,0.0483010000,0.0035210000,0.7048000000,83.5616000000,0.0012220000,0.0004070000,118.6756756760,152500.0000000000,3004800.0000000000,444802150.0000000000,30000.0000000000
0.0764000000,3172000,152550,0.0480930000,0.0034010000,0.7081000000,83.5890000000,0.0012220000,0.0004070000,118.1646191650,152550.0000000000,3019450.0000000000,444787500.0000000000,29950.0000000000
0.0763000000,3186500,152600,0.0478900000,0.0034480000,0.7113000000,83.6164000000,0.0012220000,0.0004070000,117.6658476660,152600.0000000000,3033900.0000000000,444773050.0000000000,29900.0000000000
0.0762000000,3201150,152650,0.0476860000,0.0034130000,0.7146000000,83.6438000000,0.0012220000,0.0004070000,117.1646191650,152650.0000000000,3048500.0000000000,444758450.0000000000,29850.0000000000
0.0761000000,3216350,152700,0.0474760000,0.0032890000,0.7180000000,83.6712000000,0.0012220000,0.0004070000,116.6486486490,152700.0000000000,3063650.0000000000,444743300.0000000000,29800.0000000000
0.0760000000,3231550,152750,0.0472680000,0.0032890000,0.7213000000,83.6986000000,0.0012220000,0.0004070000,116.1375921380,152750.0000000000,3078800.0000000000,444728150.0000000000,29750.0000000000
0.0759000000,3247000,152800,0.0470590000,0.0032360000,0.7248000000,83.7260000000,0.0012220000,0.0004070000,115.6240786240,152800.0000000000,3094200.0000000000,444712750.0000000000,29700.0000000000
0.0758000000,3262250,152850,0.0468540000,0.0032790000,0.7282000000,83.7534000000,0.0012220000,0.0004070000,115.1203931200,152850.0000000000,3109400.0000000000,444697550.0000000000,29650.0000000000
0.0757000000,3277800,152900,0.0466470000,0.0032150000,0.7317000000,83.7808000000,0.0012220000,0.0004070000,114.6117936120,152900.0000000000,3124900.0000000000,444682050.0000000000,29600.0000000000
0.0756000000,3293300,152950,0.0464430000,0.0032260000,0.7351000000,83.8082000000,0.0012220000,0.0004070000,114.1105651110,152950.0000000000,3140350.0000000000,444666600.0000000000,29550.0000000000
0.0755000000,3309000,153000,0.0462380000,0.0031850000,0.7386000000,83.8356000000,0.0012220000,0.0004070000,113.6068796070,153000.0000000000,3156000.0000000000,444650950.0000000000,29500.0000000000
0.0754000000,3324550,153050,0.0460360000,0.0032150000,0.7421000000,83.8630000000,0.0012220000,0.0004070000,113.1105651110,153050.0000000000,3171500.0000000000,444635450.0000000000,29450.0000000000
0.0753000000,3340200,153100,0.0458360000,0.0031950000,0.7456000000,83.8904000000,0.0012220000,0.0004070000,112.6191646190,153100.0000000000,3187100.0000000000,444619850.0000000000,29400.0000000000
0.0752000000,3355850,153150,0.0456370000,0.0031950000,0.7491000000,83.9178000000,0.0012220000,0.0004070000,112.1302211300,153150.0000000000,3202700.0000000000,444604250.0000000000,29350.0000000000
0.0751000000,3371500,153150,0.0454250000,0.0000000000,0.7526000000,83.9178000000,0.0012220000,0.0004070000,111.6093366090,153150.0000000000,3218350.0000000000,444588600.0000000000,29350.0000000000
0.0750000000,3387300,153200,0.0452280000,0.0031650000,0.7561000000,83.9452000000,0.0012220000,0.0004070000,111.1253071250,153200.0000000000,3234100.0000000000,444572850.0000000000,29300.0000000000
0.0749000000,3403450,153250,0.0450280000,0.0030960000,0.7597000000,83.9726000000,0.0012220000,0.0004070000,110.6339066340,153250.0000000000,3250200.0000000000,444556750.0000000000,29250.0000000000
0.0748000000,3419650,153300,0.0448290000,0.0030860000,0.7633000000,84.0000000000,0.0012220000,0.0004070000,110.1449631450,153300.0000000000,3266350.0000000000,444540600.0000000000,29200.0000000000
0.0747000000,3435700,153350,0.0446340000,0.0031150000,0.7669000000,84.0274000000,0.0012220000,0.0004070000,109.6658476660,153350.0000000000,3282350.0000000000,444524600.0000000000,29150.0000000000
0.0746000000,3452050,153400,0.0444370000,0.0030580000,0.7706000000,84.0548000000,0.0012220000,0.0004070000,109.1818181820,153400.0000000000,3298650.0000000000,444508300.0000000000,29100.0000000000
0.0745000000,3468400,153450,0.0442420000,0.0030580000,0.7742000000,84.0822000000,0.0012220000,0.0004070000,108.7027027030,153450.0000000000,3314950.0000000000,444492000.0000000000,29050.0000000000
0.0744000000,3484950,153500,0.0440470000,0.0030210000,0.7779000000,84.1096000000,0.0012220000,0.0004070000,108.2235872240,153500.0000000000,3331450.0000000000,444475500.0000000000,29000.0000000000
0.0743000000,3501550,153500,0.0438380000,0.0000000000,0.7816000000,84.1096000000,0.0012220000,0.0004070000,107.7100737100,153500.0000000000,3348050.0000000000,444458900.0000000000,29000.0000000000
0.0742000000,3518050,153550,0.0436460000,0.0030300000,0.7853000000,84.1370000000,0.0012220000,0.0004070000,107.2383292380,153550.0000000000,3364500.0000000000,444442450.0000000000,28950.0000000000
0.0741000000,3534750,153600,0.0434540000,0.0029940000,0.7890000000,84.1644000000,0.0012220000,0.0004070000,106.7665847670,153600.0000000000,3381150.0000000000,444425800.0000000000,28900.0000000000
0.0740000000,3551800,153650,0.0432600000,0.0029330000,0.7928000000,84.1918000000,0.0012220000,0.0004070000,106.2899262900,153650.0000000000,3398150.0000000000,444408800.0000000000,28850.0000000000
0.0739000000,3568800,153700,0.0430680000,0.0029410000,0.7966000000,84.2192000000,0.0012220000,0.0004070000,105.8181818180,153700.0000000000,3415100.0000000000,444391850.0000000000,28800.0000000000
0.0738000000,3586350,153750,0.0428710000,0.0028490000,0.8005000000,84.2466000000,0.0012220000,0.0004070000,105.3341523340,153750.0000000000,3432600.0000000000,444374350.0000000000,28750.0000000000
0.0737000000,3603500,153800,0.0426810000,0.0029150000,0.8044000000,84.2740000000,0.0012220000,0.0004070000,104.8673218670,153800.0000000000,3449700.0000000000,444357250.0000000000,28700.0000000000
0.0736000000,3620900,153850,0.0424890000,0.0028740000,0.8083000000,84.3014000000,0.0012220000,0.0004070000,104.3955773960,153850.0000000000,3467050.0000000000,444339900.0000000000,28650.0000000000
0.0735000000,3638250,153900,0.0423010000,0.0028820000,0.8121000000,84.3288000000,0.0012220000,0.0004070000,103.9336609340,153900.0000000000,3484350.0000000000,444322600.0000000000,28600.0000000000
0.0734000000,3655900,153950,0.0421100000,0.0028330000,0.8161000000,84.3562000000,0.0012220000,0.0004070000,103.4643734640,153950.0000000000,3501950.0000000000,444305000.0000000000,28550.0000000000
0.0733000000,3673600,154000,0.0419210000,0.0028250000,0.8200000000,84.3836000000,0.0012220000,0.0004070000,103.0000000000,154000.0000000000,3519600.0000000000,444287350.0000000000,28500.0000000000
0.0732000000,3691300,154000,0.0417200000,0.0000000000,0.8240000000,84.3836000000,0.0012220000,0.0004070000,102.5061425060,154000.0000000000,3537300.0000000000,444269650.0000000000,28500.0000000000
0.0731000000,3709100,154050,0.0415330000,0.0028090000,0.8279000000,84.4110000000,0.0012220000,0.0004070000,102.0466830470,154050.0000000000,3555050.0000000000,444251900.0000000000,28450.0000000000
0.0730000000,3727150,154100,0.0413450000,0.0027700000,0.8320000000,84.4384000000,0.0012220000,0.0004070000,101.5847665850,154100.0000000000,3573050.0000000000,444233900.0000000000,28400.0000000000
0.0729000000,3745450,154150,0.0411570000,0.0027320000,0.8361000000,84.4658000000,0.0012220000,0.0004070000,101.1228501230,154150.0000000000,3591300.0000000000,444215650.0000000000,28350.0000000000
0.0728000000,3763400,154200,0.0409740000,0.0027860000,0.8401000000,84.4932000000,0.0012220000,0.0004070000,100.6732186730,154200.0000000000,3609200.0000000000,444197750.0000000000,28300.0000000000
0.0727000000,3781550,154250,0.0407900000,0.0027550000,0.8441000000,84.5205000000,0.0012220000,0.0004070000,100.2211302210,154250.0000000000,3627300.0000000000,444179650.0000000000,28250.0000000000
0.0726000000,3800300,154300,0.0406020000,0.0026670000,0.8483000000,84.5479000000,0.0012220000,0.0004070000,99.7592137590,154300.0000000000,3646000.0000000000,444160950.0000000000,28200.0000000000
0.0725000000,3818750,154350,0.0404190000,0.0027100000,0.8524000000,84.5753000000,0.0012220000,0.0004070000,99.3095823100,154350.0000000000,3664400.0000000000,444142550.0000000000,28150.0000000000
0.0724000000,3837100,154400,0.0402390000,0.0027250000,0.8565000000,84.6027000000,0.0012220000,0.0004070000,98.8673218670,154400.0000000000,3682700.0000000000,444124250.0000000000,28100.0000000000
0.0723000000,3856200,154450,0.0400520000,0.0026180000,0.8608000000,84.6301000000,0.0012220000,0.0004070000,98.4078624080,154450.0000000000,3701750.0000000000,444105200.0000000000,28050.0000000000
0.0722000000,3875100,154500,0.0398700000,0.0026460000,0.8650000000,84.6575000000,0.0012220000,0.0004070000,97.9606879610,154500.0000000000,3720600.0000000000,444086350.0000000000,28000.0000000000
