"threshold","percentile_sum","cumulative_sum"
0.405,234978,203420680
0.4049,237168,203657848
0.4048,234889,203892737
0.4047,235691,204128428
0.4046,235202,204363630
0.4045,237387,204601017
0.4044,235387,204836404
0.4043,236412,205072816
0.4042,235606,205308422
0.4041,235395,205543817
0.404,237082,205780899
0.4039,235697,206016596
0.4038,237057,206253653
0.4037,237122,206490775
0.4036,237733,206728508
0.4035,236780,206965288
0.4034,236518,207201806
0.4033,239038,207440844
0.4032,237441,207678285
0.4031,237918,207916203
0.403,238110,208154313
0.4029,240825,208395138
0.4028,238376,208633514
0.4027,238658,208872172
0.4026,239229,209111401
0.4025,238930,209350331
0.4024,238584,209588915
0.4023,240187,209829102
0.4022,239224,210068326
0.4021,239802,210308128
0.402,240386,210548514
0.4019,240025,210788539
0.4018,239575,211028114
0.4017,243386,211271500
0.4016,241061,211512561
0.4015,241127,211753688
0.4014,241405,211995093
0.4013,241388,212236481
0.4012,240157,212476638
0.4011,244131,212720769
0.401,241270,212962039
0.4009,240447,213202486
0.4008,240883,213443369
0.4007,240503,213683872
0.4006,242519,213926391
0.4005,243355,214169746
0.4004,242992,214412738
0.4003,242764,214655502
0.4002,242208,214897710
0.4001,244120,215141830
0.4,242477,215384307
0.3999,242984,215627291
0.3998,244088,215871379
0.3997,244223,216115602
0.3996,244667,216360269
0.3995,243875,216604144
0.3994,245622,216849766
0.3993,244104,217093870
0.3992,244357,217338227
0.3991,245636,217583863
0.399,244068,217827931
0.3989,245942,218073873
0.3988,245312,218319185
0.3987,245974,218565159
0.3986,245417,218810576
0.3985,245383,219055959
0.3984,245238,219301197
0.3983,245687,219546884
0.3982,246323,219793207
0.3981,246868,220040075
0.398,246417,220286492
0.3979,246538,220533030
0.3978,244954,220777984
0.3977,245224,221023208
0.3976,245699,221268907
0.3975,246655,221515562
0.3974,246265,221761827
0.3973,246411,222008238
0.3972,248319,222256557
0.3971,247301,222503858
0.397,246621,222750479
0.3969,248669,222999148
0.3968,247210,223246358
0.3967,248015,223494373
0.3966,248225,223742598
0.3965,248134,223990732
0.3964,248208,224238940
0.3963,250056,224488996
0.3962,248648,224737644
0.3961,248910,224986554
0.396,249810,225236364
0.3959,249114,225485478
0.3958,247852,225733330
0.3957,248956,225982286
0.3956,249453,226231739
0.3955,250263,226482002
0.3954,248567,226730569
0.3953,247999,226978568
0.3952,250589,227229157
0.3951,249844,227479001
0.395,252103,227731104
0.3949,248291,227979395
0.3948,250219,228229614
0.3947,252327,228481941
0.3946,250827,228732768
0.3945,250856,228983624
0.3944,252360,229235984
0.3943,252739,229488723
0.3942,252662,229741385
0.3941,251777,229993162
0.394,251046,230244208
0.3939,252342,230496550
0.3938,252347,230748897
0.3937,251970,231000867
0.3936,254436,231255303
0.3935,253677,231508980
0.3934,251680,231760660
0.3933,253233,232013893
0.3932,255715,232269608
0.3931,254173,232523781
0.393,253189,232776970
0.3929,252604,233029574
0.3928,254568,233284142
0.3927,255088,233539230
0.3926,251651,233790881
0.3925,254720,234045601
0.3924,254445,234300046
0.3923,254625,234554671
0.3922,255125,234809796
0.3921,254447,235064243
0.392,254244,235318487
0.3919,254814,235573301
0.3918,255642,235828943
0.3917,256579,236085522
0.3916,256444,236341966
0.3915,256766,236598732
0.3914,255437,236854169
0.3913,256694,237110863
0.3912,256198,237367061
0.3911,258709,237625770
0.391,256464,237882234
0.3909,255456,238137690
0.3908,256129,238393819
0.3907,256684,238650503
0.3906,255911,238906414
0.3905,257427,239163841
0.3904,257683,239421524
0.3903,257657,239679181
0.3902,259056,239938237
0.3901,257903,240196140
0.39,257621,240453761
0.3899,257976,240711737
0.3898,257928,240969665
0.3897,258108,241227773
0.3896,259129,241486902
0.3895,258074,241744976
0.3894,257867,242002843
0.3893,258485,242261328
0.3892,258043,242519371
0.3891,257967,242777338
0.389,260250,243037588
0.3889,258871,243296459
0.3888,260206,243556665
0.3887,259264,243815929
0.3886,258804,244074733
0.3885,260185,244334918
0.3884,261273,244596191
0.3883,258861,244855052
0.3882,260141,245115193
0.3881,260048,245375241
0.388,261581,245636822
0.3879,259991,245896813
0.3878,260666,246157479
0.3877,260710,246418189
0.3876,260896,246679085
0.3875,260406,246939491
0.3874,260491,247199982
0.3873,262978,247462960
0.3872,261104,247724064
0.3871,262247,247986311
0.387,263458,248249769
0.3869,262317,248512086
0.3868,261557,248773643
0.3867,262808,249036451
0.3866,261843,249298294
0.3865,262198,249560492
0.3864,264130,249824622
0.3863,263967,250088589
0.3862,262598,250351187
0.3861,262949,250614136
0.386,263442,250877578
0.3859,264048,251141626
0.3858,264479,251406105
0.3857,264340,251670445
0.3856,263906,251934351
0.3855,263856,252198207
0.3854,264614,252462821
0.3853,263033,252725854
0.3852,264066,252989920
0.3851,265843,253255763
0.385,264288,253520051
0.3849,265464,253785515
0.3848,263213,254048728
0.3847,266566,254315294
0.3846,266175,254581469
0.3845,266652,254848121
0.3844,265674,255113795
0.3843,265757,255379552
0.3842,264865,255644417
0.3841,265266,255909683
0.384,267312,256176995
0.3839,267024,256444019
0.3838,265017,256709036
0.3837,264490,256973526
0.3836,267552,257241078
0.3835,266003,257507081
0.3834,266324,257773405
0.3833,267081,258040486
0.3832,265985,258306471
0.3831,267091,258573562
0.383,266927,258840489
0.3829,268698,259109187
0.3828,267493,259376680
0.3827,267322,259644002
0.3826,268385,259912387
0.3825,266379,260178766
0.3824,268312,260447078
0.3823,266352,260713430
0.3822,267503,260980933
0.3821,268937,261249870
0.382,268283,261518153
0.3819,269341,261787494
0.3818,268959,262056453
0.3817,267395,262323848
0.3816,270116,262593964
0.3815,269198,262863162
0.3814,269977,263133139
0.3813,271459,263404598
0.3812,270742,263675340
0.3811,269662,263945002
0.381,270495,264215497
0.3809,270129,264485626
0.3808,270360,264755986
0.3807,271368,265027354
0.3806,271246,265298600
0.3805,272754,265571354
0.3804,272122,265843476
0.3803,270441,266113917
0.3802,271387,266385304
0.3801,272644,266657948
0.38,271700,266929648
0.3799,272235,267201883
0.3798,271212,267473095
0.3797,272282,267745377
0.3796,272184,268017561
0.3795,271636,268289197
0.3794,270704,268559901
0.3793,273178,268833079
0.3792,272989,269106068
0.3791,271750,269377818
0.379,273124,269650942
0.3789,272640,269923582
0.3788,271356,270194938
0.3787,273200,270468138
0.3786,273021,270741159
0.3785,273055,271014214
0.3784,272961,271287175
0.3783,273024,271560199
0.3782,273638,271833837
0.3781,274800,272108637
0.378,274076,272382713
0.3779,273255,272655968
0.3778,272845,272928813
0.3777,274551,273203364
0.3776,273677,273477041
0.3775,275146,273752187
0.3774,273649,274025836
0.3773,273985,274299821
0.3772,275117,274574938
0.3771,275734,274850672
0.377,275723,275126395
0.3769,276352,275402747
0.3768,276752,275679499
0.3767,275816,275955315
0.3766,274966,276230281
0.3765,276945,276507226
0.3764,276252,276783478
0.3763,276584,277060062
0.3762,275429,277335491
0.3761,274255,277609746
0.376,274494,277884240
0.3759,276857,278161097
0.3758,276027,278437124
0.3757,277985,278715109
0.3756,276007,278991116
0.3755,276878,279267994
0.3754,276618,279544612
0.3753,277477,279822089
0.3752,275657,280097746
0.3751,277403,280375149
0.375,278485,280653634
0.3749,278224,280931858
0.3748,278188,281210046
0.3747,280843,281490889
0.3746,278566,281769455
0.3745,277129,282046584
0.3744,277428,282324012
0.3743,278560,282602572
0.3742,280302,282882874
0.3741,280888,283163762
0.374,279008,283442770
0.3739,279120,283721890
0.3738,277914,283999804
0.3737,278585,284278389
0.3736,278185,284556574
0.3735,280342,284836916
0.3734,281927,285118843
0.3733,287679,285406522
0.3732,280701,285687223
0.3731,280878,285968101
0.373,278500,286246601
0.3729,279399,286526000
0.3728,280506,286806506
0.3727,279170,287085676
0.3726,280467,287366143
0.3725,283157,287649300
0.3724,281551,287930851
0.3723,281503,288212354
0.3722,282445,288494799
0.3721,280992,288775791
0.372,280392,289056183
0.3719,282402,289338585
0.3718,281911,289620496
0.3717,282309,289902805
0.3716,281743,290184548
0.3715,283755,290468303
0.3714,282275,290750578
0.3713,281894,291032472
0.3712,282280,291314752
0.3711,282498,291597250
0.371,282294,291879544
0.3709,283136,292162680
0.3708,282165,292444845
0.3707,283490,292728335
0.3706,281677,293010012
0.3705,283768,293293780
0.3704,284619,293578399
0.3703,283938,293862337
0.3702,283182,294145519
0.3701,282652,294428171
0.37,280850,294709021
0.3699,282540,294991561
0.3698,284470,295276031
0.3697,283505,295559536
0.3696,284219,295843755
0.3695,283639,296127394
0.3694,283404,296410798
0.3693,283854,296694652
0.3692,284268,296978920
0.3691,284545,297263465
0.369,284168,297547633
0.3689,283609,297831242
0.3688,284008,298115250
0.3687,284191,298399441
0.3686,283786,298683227
0.3685,285407,298968634
0.3684,284888,299253522
0.3683,285086,299538608
0.3682,285772,299824380
0.3681,285996,300110376
0.368,287165,300397541
0.3679,284681,300682222
0.3678,286253,300968475
0.3677,287497,301255972
0.3676,286255,301542227
0.3675,285895,301828122
0.3674,286643,302114765
0.3673,285173,302399938
0.3672,286608,302686546
0.3671,287233,302973779
0.367,286190,303259969
0.3669,288361,303548330
0.3668,286736,303835066
0.3667,288242,304123308
0.3666,288850,304412158
0.3665,286181,304698339
0.3664,288251,304986590
0.3663,286547,305273137
0.3662,287836,305560973
0.3661,287434,305848407
0.366,287422,306135829
0.3659,288800,306424629
0.3658,288912,306713541
0.3657,289328,307002869
0.3656,287953,307290822
0.3655,286817,307577639
0.3654,290669,307868308
0.3653,287420,308155728
0.3652,287424,308443152
0.3651,289079,308732231
0.365,289842,309022073
0.3649,289472,309311545
0.3648,289253,309600798
0.3647,287791,309888589
0.3646,290376,310178965
0.3645,292421,310471386
0.3644,288236,310759622
0.3643,1345486,312105108
0.3642,288682,312393790
0.3641,290926,312684716
0.364,290097,312974813
0.3639,289227,313264040
0.3638,289269,313553309
0.3637,294049,313847358
0.3636,292102,314139460
0.3635,290815,314430275
0.3634,290990,314721265
0.3633,291216,315012481
0.3632,292166,315304647
0.3631,291154,315595801
0.363,290761,315886562
0.3629,289896,316176458
0.3628,291019,316467477
0.3627,290814,316758291
0.3626,291082,317049373
0.3625,290394,317339767
0.3624,290806,317630573
0.3623,295809,317926382
0.3622,289453,318215835
0.3621,300330,318516165
0.362,292779,318808944
0.3619,290813,319099757
0.3618,291559,319391316
0.3617,292298,319683614
0.3616,292834,319976448
0.3615,292312,320268760
0.3614,292930,320561690
0.3613,292289,320853979
0.3612,292528,321146507
0.3611,291958,321438465
0.361,292510,321730975
0.3609,292636,322023611
0.3608,292419,322316030
0.3607,293800,322609830
0.3606,291704,322901534
0.3605,292100,323193634
0.3604,292015,323485649
0.3603,294197,323779846
0.3602,292584,324072430
0.3601,292119,324364549
0.36,293720,324658269
0.3599,295096,324953365
0.3598,293419,325246784
0.3597,291910,325538694
0.3596,293756,325832450
0.3595,293818,326126268
0.3594,294419,326420687
0.3593,293259,326713946
0.3592,292827,327006773
0.3591,295657,327302430
0.359,295131,327597561
0.3589,294832,327892393
0.3588,294723,328187116
0.3587,292468,328479584
0.3586,294073,328773657
0.3585,293072,329066729
0.3584,294587,329361316
0.3583,295438,329656754
0.3582,293971,329950725
0.3581,294707,330245432
0.358,294341,330539773
0.3579,294783,330834556
0.3578,294864,331129420
0.3577,294942,331424362
0.3576,295300,331719662
0.3575,295275,332014937
0.3574,296180,332311117
0.3573,295983,332607100
0.3572,295107,332902207
0.3571,294738,333196945
0.357,296241,333493186
0.3569,295347,333788533
0.3568,296347,334084880
0.3567,293600,334378480
0.3566,294195,334672675
0.3565,294844,334967519
0.3564,295091,335262610
0.3563,294598,335557208
0.3562,296290,335853498
0.3561,295968,336149466
0.356,294674,336444140
0.3559,296044,336740184
0.3558,295625,337035809
0.3557,295660,337331469
0.3556,297618,337629087
0.3555,297496,337926583
0.3554,297151,338223734
0.3553,297486,338521220
0.3552,295412,338816632
0.3551,295938,339112570
0.355,297055,339409625
0.3549,296187,339705812
0.3548,297847,340003659
0.3547,295845,340299504
0.3546,296850,340596354
0.3545,296262,340892616
0.3544,298264,341190880
0.3543,297341,341488221
0.3542,298080,341786301
0.3541,298227,342084528
0.354,296351,342380879
0.3539,297789,342678668
0.3538,298868,342977536
0.3537,299010,343276546
0.3536,297822,343574368
0.3535,299116,343873484
0.3534,298191,344171675
0.3533,297803,344469478
0.3532,298982,344768460
0.3531,298758,345067218
0.353,297607,345364825
0.3529,300556,345665381
0.3528,298347,345963728
0.3527,297484,346261212
0.3526,301499,346562711
0.3525,298489,346861200
0.3524,298364,347159564
0.3523,297651,347457215
0.3522,297361,347754576
0.3521,298590,348053166
0.352,298467,348351633
0.3519,298693,348650326
0.3518,300448,348950774
0.3517,297697,349248471
0.3516,299909,349548380
0.3515,298161,349846541
0.3514,297042,350143583
0.3513,300792,350444375
0.3512,300900,350745275
0.3511,299884,351045159
0.351,301167,351346326
0.3509,299796,351646122
0.3508,301316,351947438
0.3507,299592,352247030
0.3506,300478,352547508
0.3505,298789,352846297
0.3504,298982,353145279
0.3503,301230,353446509
0.3502,300585,353747094
0.3501,300869,354047963
0.35,300177,354348140
0.3499,300727,354648867
0.3498,300892,354949759
0.3497,301165,355250924
0.3496,300125,355551049
0.3495,300227,355851276
0.3494,299369,356150645
0.3493,301222,356451867
0.3492,301632,356753499
0.3491,300276,357053775
0.349,300469,357354244
0.3489,302437,357656681
0.3488,302875,357959556
0.3487,301502,358261058
0.3486,300138,358561196
0.3485,303361,358864557
0.3484,302392,359166949
0.3483,300402,359467351
0.3482,302291,359769642
0.3481,303037,360072679
0.348,300371,360373050
0.3479,301108,360674158
0.3478,300326,360974484
0.3477,302395,361276879
0.3476,302198,361579077
0.3475,300693,361879770
0.3474,302206,362181976
0.3473,302183,362484159
0.3472,300757,362784916
0.3471,300577,363085493
0.347,301294,363386787
0.3469,301857,363688644
0.3468,302172,363990816
0.3467,302448,364293264
0.3466,303458,364596722
0.3465,301904,364898626
0.3464,300625,365199251
0.3463,305435,365504686
0.3462,300964,365805650
0.3461,302136,366107786
0.346,302429,366410215
0.3459,300837,366711052
0.3458,303727,367014779
0.3457,300763,367315542
0.3456,301620,367617162
0.3455,302076,367919238
0.3454,301899,368221137
0.3453,302756,368523893
0.3452,302909,368826802
0.3451,302287,369129089
0.345,301660,369430749
0.3449,300496,369731245
0.3448,305007,370036252
0.3447,300907,370337159
0.3446,302030,370639189
0.3445,301852,370941041
0.3444,301448,371242489
0.3443,302971,371545460
0.3442,302284,371847744
0.3441,303667,372151411
0.344,303253,372454664
0.3439,303967,372758631
0.3438,302657,373061288
0.3437,303841,373365129
0.3436,302870,373667999
0.3435,303399,373971398
0.3434,303341,374274739
0.3433,303061,374577800
0.3432,304289,374882089
0.3431,303270,375185359
0.343,303623,375488982
0.3429,302586,375791568
0.3428,304692,376096260
0.3427,303293,376399553
0.3426,303878,376703431
0.3425,304642,377008073
0.3424,305241,377313314
0.3423,304178,377617492
0.3422,304503,377921995
0.3421,304268,378226263
0.342,303387,378529650
0.3419,304538,378834188
0.3418,304381,379138569
0.3417,304411,379442980
0.3416,305153,379748133
0.3415,307200,380055333
0.3414,304827,380360160
0.3413,305773,380665933
0.3412,303416,380969349
0.3411,304687,381274036
0.341,304504,381578540
0.3409,302594,381881134
0.3408,306600,382187734
0.3407,303526,382491260
0.3406,303291,382794551
0.3405,304090,383098641
0.3404,303657,383402298
0.3403,304976,383707274
0.3402,308223,384015497
0.3401,303790,384319287
0.34,304722,384624009
0.3399,309349,384933358
0.3398,304576,385237934
0.3397,304446,385542380
0.3396,329508,385871888
0.3395,305377,386177265
0.3394,304548,386481813
0.3393,338716,386820529
0.3392,303793,387124322
0.3391,304514,387428836
0.339,309722,387738558
0.3389,304495,388043053
0.3388,305200,388348253
0.3387,307865,388656118
0.3386,305536,388961654
0.3385,304408,389266062
0.3384,303816,389569878
0.3383,306415,389876293
0.3382,305322,390181615
0.3381,306551,390488166
0.338,305442,390793608
0.3379,304455,391098063
0.3378,305840,391403903
0.3377,307082,391710985
0.3376,304603,392015588
0.3375,305317,392320905
0.3374,305486,392626391
0.3373,304600,392930991
0.3372,305539,393236530
0.3371,305279,393541809
0.337,303933,393845742
0.3369,304829,394150571
0.3368,304163,394454734
0.3367,305396,394760130
0.3366,304529,395064659
0.3365,305434,395370093
0.3364,306221,395676314
0.3363,304574,395980888
0.3362,305228,396286116
0.3361,304919,396591035
0.336,305572,396896607
0.3359,306581,397203188
0.3358,305085,397508273
0.3357,305866,397814139
0.3356,307062,398121201
0.3355,305084,398426285
0.3354,304788,398731073
0.3353,306856,399037929
0.3352,305622,399343551
0.3351,304361,399647912
0.335,306613,399954525
0.3349,304654,400259179
0.3348,305541,400564720
0.3347,307499,400872219
0.3346,305604,401177823
0.3345,305452,401483275
0.3344,304796,401788071
0.3343,304928,402092999
0.3342,304625,402397624
0.3341,306950,402704574
0.334,305773,403010347
0.3339,305811,403316158
0.3338,304667,403620825
0.3337,304250,403925075
0.3336,305294,404230369
0.3335,305591,404535960
0.3334,305272,404841232
0.3333,304859,405146091
0.3332,305297,405451388
0.3331,305674,405757062
0.333,306957,406064019
0.3329,303606,406367625
0.3328,304720,406672345
0.3327,305131,406977476
0.3326,303817,407281293
0.3325,305641,407586934
0.3324,304889,407891823
0.3323,305989,408197812
0.3322,304767,408502579
0.3321,305375,408807954
0.332,304927,409112881
0.3319,305289,409418170
0.3318,305971,409724141
0.3317,306141,410030282
0.3316,306616,410336898
0.3315,306061,410642959
0.3314,305913,410948872
0.3313,304951,411253823
0.3312,304851,411558674
0.3311,303400,411862074
0.331,304468,412166542
0.3309,305009,412471551
0.3308,306441,412777992
0.3307,305753,413083745
0.3306,306278,413390023
0.3305,305023,413695046
0.3304,305613,414000659
0.3303,303078,414303737
0.3302,305465,414609202
0.3301,305106,414914308
0.33,306019,415220327
0.3299,307187,415527514
0.3298,306290,415833804
0.3297,305139,416138943
0.3296,306761,416445704
0.3295,306917,416752621
0.3294,306034,417058655
0.3293,306084,417364739
0.3292,305881,417670620
0.3291,304286,417974906
0.329,305978,418280884
0.3289,306001,418586885
0.3288,306142,418893027
0.3287,307278,419200305
0.3286,306564,419506869
0.3285,305116,419811985
0.3284,305993,420117978
0.3283,305623,420423601
0.3282,304284,420727885
0.3281,307875,421035760
0.328,305203,421340963
0.3279,305048,421646011
0.3278,305940,421951951
0.3277,306421,422258372
0.3276,306308,422564680
0.3275,306402,422871082
0.3274,304691,423175773
0.3273,305716,423481489
0.3272,306832,423788321
0.3271,305490,424093811
0.327,306545,424400356
0.3269,304802,424705158
0.3268,304118,425009276
0.3267,306400,425315676
0.3266,305513,425621189
0.3265,305018,425926207
0.3264,306043,426232250
0.3263,306094,426538344
0.3262,306141,426844485
0.3261,306421,427150906
0.326,308360,427459266
0.3259,303460,427762726
0.3258,305929,428068655
0.3257,305024,428373679
0.3256,305480,428679159
0.3255,308088,428987247
0.3254,305970,429293217
0.3253,305843,429599060
0.3252,305955,429905015
0.3251,304770,430209785
0.325,306206,430515991
0.3249,306510,430822501
0.3248,306235,431128736
0.3247,306245,431434981
0.3246,306836,431741817
0.3245,304569,432046386
0.3244,307413,432353799
0.3243,319165,432672964
0.3242,306604,432979568
0.3241,306098,433285666
0.324,307549,433593215
0.3239,303528,433896743
0.3238,304865,434201608
0.3237,305165,434506773
0.3236,303410,434810183
0.3235,306405,435116588
0.3234,303867,435420455
0.3233,304403,435724858
0.3232,308055,436032913
0.3231,302005,436334918
0.323,303312,436638230
0.3229,303534,436941764
0.3228,304810,437246574
0.3227,301345,437547919
0.3226,305019,437852938
0.3225,301975,438154913
0.3224,304623,438459536
0.3223,302742,438762278
0.3222,304039,439066317
0.3221,301384,439367701
0.322,304505,439672206
0.3219,303012,439975218
0.3218,303874,440279092
0.3217,301870,440580962
0.3216,304097,440885059
0.3215,303808,441188867
0.3214,301179,441490046
0.3213,302140,441792186
0.3212,302748,442094934
0.3211,303132,442398066
0.321,304263,442702329
0.3209,302054,443004383
0.3208,302376,443306759
0.3207,303711,443610470
0.3206,302043,443912513
0.3205,304098,444216611
0.3204,302093,444518704
0.3203,303763,444822467
0.3202,302471,445124938
0.3201,302956,445427894
0.32,305488,445733382
0.3199,303162,446036544
0.3198,302420,446338964
0.3197,301592,446640556
0.3196,302281,446942837
0.3195,301931,447244768
0.3194,304487,447549255
0.3193,301932,447851187
0.3192,301650,448152837
0.3191,300802,448453639
0.319,304402,448758041
0.3189,302210,449060251
0.3188,302324,449362575
0.3187,301349,449663924
0.3186,299757,449963681
0.3185,303275,450266956
0.3184,300985,450567941
0.3183,302115,450870056
0.3182,300783,451170839
0.3181,302185,451473024
0.318,299963,451772987
0.3179,302847,452075834
0.3178,301065,452376899
0.3177,304235,452681134
0.3176,302428,452983562
0.3175,301913,453285475
0.3174,303284,453588759
0.3173,302055,453890814
0.3172,301503,454192317
0.3171,304097,454496414
0.317,353583,454849997
0.3169,301714,455151711
0.3168,301486,455453197
0.3167,302927,455756124
0.3166,300538,456056662
0.3165,303117,456359779
0.3164,302997,456662776
0.3163,303551,456966327
0.3162,301531,457267858
0.3161,302424,457570282
0.316,303943,457874225
0.3159,299922,458174147
0.3158,304306,458478453
0.3157,320870,458799323
0.3156,301147,459100470
0.3155,301608,459402078
0.3154,305442,459707520
0.3153,300114,460007634
0.3152,300805,460308439
0.3151,327675,460636114
0.315,301646,460937760
0.3149,300018,461237778
0.3148,303386,461541164
0.3147,298990,461840154
0.3146,299778,462139932
0.3145,304394,462444326
0.3144,299761,462744087
0.3143,298242,463042329
0.3142,299704,463342033
0.3141,299713,463641746
0.314,299336,463941082
0.3139,298586,464239668
0.3138,300374,464540042
0.3137,299973,464840015
0.3136,300341,465140356
0.3135,299366,465439722
0.3134,298513,465738235
0.3133,300489,466038724
0.3132,297398,466336122
0.3131,297794,466633916
0.313,300765,466934681
0.3129,298922,467233603
0.3128,298045,467531648
0.3127,296543,467828191
0.3126,297233,468125424
0.3125,299579,468425003
0.3124,298727,468723730
0.3123,297221,469020951
0.3122,297402,469318353
0.3121,298112,469616465
0.312,296284,469912749
0.3119,296567,470209316
0.3118,298070,470507386
0.3117,298423,470805809
0.3116,296284,471102093
0.3115,299557,471401650
0.3114,296764,471698414
0.3113,297398,471995812
0.3112,296711,472292523
0.3111,296323,472588846
0.311,296546,472885392
0.3109,298236,473183628
0.3108,298114,473481742
0.3107,295245,473776987
0.3106,297250,474074237
0.3105,295778,474370015
0.3104,297893,474667908
0.3103,297029,474964937
0.3102,296007,475260944
0.3101,296565,475557509
0.31,296419,475853928
0.3099,296569,476150497
0.3098,294492,476444989
0.3097,296223,476741212
0.3096,294338,477035550
0.3095,295720,477331270
0.3094,294468,477625738
0.3093,296282,477922020
0.3092,295488,478217508
0.3091,294825,478512333
0.309,294867,478807200
0.3089,295009,479102209
0.3088,294534,479396743
0.3087,294436,479691179
0.3086,294521,479985700
0.3085,294443,480280143
0.3084,293154,480573297
0.3083,293772,480867069
0.3082,294639,481161708
0.3081,294086,481455794
0.308,292152,481747946
0.3079,293721,482041667
0.3078,293818,482335485
0.3077,292877,482628362
0.3076,293262,482921624
0.3075,291902,483213526
0.3074,295189,483508715
0.3073,291086,483799801
0.3072,293645,484093446
0.3071,294012,484387458
0.307,290817,484678275
0.3069,291150,484969425
0.3068,291200,485260625
0.3067,292711,485553336
0.3066,292884,485846220
0.3065,290659,486136879
0.3064,294520,486431399
0.3063,291502,486722901
0.3062,291521,487014422
0.3061,291912,487306334
0.306,291564,487597898
0.3059,290499,487888397
0.3058,293322,488181719
0.3057,290520,488472239
0.3056,291312,488763551
0.3055,291038,489054589
0.3054,292749,489347338
0.3053,290965,489638303
0.3052,291044,489929347
0.3051,289508,490218855
0.305,290612,490509467
0.3049,290370,490799837
0.3048,291699,491091536
0.3047,288908,491380444
0.3046,290758,491671202
0.3045,293794,491964996
0.3044,288330,492253326
0.3043,290079,492543405
0.3042,329489,492872894
0.3041,289054,493161948
0.304,292613,493454561
0.3039,292298,493746859
0.3038,287447,494034306
0.3037,291099,494325405
0.3036,295839,494621244
0.3035,288538,494909782
0.3034,288667,495198449
0.3033,297960,495496409
0.3032,287135,495783544
0.3031,288517,496072061
0.303,286174,496358235
0.3029,288215,496646450
0.3028,288646,496935096
0.3027,287355,497222451
0.3026,286540,497508991
0.3025,289150,497798141
0.3024,284579,498082720
0.3023,287767,498370487
0.3022,288676,498659163
0.3021,285448,498944611
0.302,285675,499230286
0.3019,286257,499516543
0.3018,286121,499802664
0.3017,287182,500089846
0.3016,286103,500375949
0.3015,286033,500661982
0.3014,285745,500947727
0.3013,289221,501236948
0.3012,286756,501523704
0.3011,285453,501809157
0.301,284251,502093408
0.3009,287529,502380937
0.3008,285165,502666102
0.3007,285569,502951671
0.3006,285266,503236937
0.3005,283089,503520026
0.3004,284641,503804667
0.3003,283979,504088646
0.3002,284905,504373551
0.3001,283941,504657492
0.3,283948,504941440
0.2999,282939,505224379
0.2998,284256,505508635
0.2997,286537,505795172
0.2996,288791,506083963
0.2995,284194,506368157
0.2994,284436,506652593
0.2993,283409,506936002
0.2992,283803,507219805
0.2991,285332,507505137
0.299,281341,507786478
0.2989,292613,508079091
0.2988,281599,508360690
0.2987,283635,508644325
0.2986,283689,508928014
0.2985,281217,509209231
0.2984,282134,509491365
0.2983,281127,509772492
0.2982,280871,510053363
0.2981,280935,510334298
0.298,280122,510614420
0.2979,283478,510897898
0.2978,282942,511180840
0.2977,281060,511461900
0.2976,279802,511741702
0.2975,279472,512021174
0.2974,280824,512301998
0.2973,280469,512582467
0.2972,282294,512864761
0.2971,281303,513146064
0.297,279714,513425778
0.2969,280372,513706150
0.2968,278800,513984950
0.2967,278922,514263872
0.2966,281292,514545164
0.2965,279630,514824794
0.2964,278365,515103159
0.2963,279333,515382492
0.2962,281751,515664243
0.2961,277296,515941539
0.296,277026,516218565
0.2959,278225,516496790
0.2958,280028,516776818
0.2957,276705,517053523
0.2956,288515,517342038
0.2955,277574,517619612
0.2954,277105,517896717
0.2953,278716,518175433
0.2952,277318,518452751
0.2951,277232,518729983
0.295,276431,519006414
0.2949,277240,519283654
0.2948,276839,519560493
0.2947,276393,519836886
0.2946,275832,520112718
0.2945,275361,520388079
0.2944,276422,520664501
0.2943,273715,520938216
0.2942,275404,521213620
0.2941,275635,521489255
0.294,274282,521763537
0.2939,273890,522037427
0.2938,274141,522311568
0.2937,273606,522585174
0.2936,272520,522857694
0.2935,273758,523131452
0.2934,273809,523405261
0.2933,272653,523677914
0.2932,271343,523949257
0.2931,273926,524223183
0.293,273110,524496293
0.2929,271999,524768292
0.2928,271846,525040138
0.2927,273934,525314072
0.2926,271113,525585185
0.2925,271744,525856929
0.2924,271384,526128313
0.2923,272048,526400361
0.2922,272522,526672883
0.2921,272776,526945659
0.292,272838,527218497
0.2919,270933,527489430
0.2918,270370,527759800
0.2917,270590,528030390
0.2916,270038,528300428
0.2915,269896,528570324
0.2914,268454,528838778
0.2913,270710,529109488
0.2912,269567,529379055
0.2911,269166,529648221
0.291,271597,529919818
0.2909,269841,530189659
0.2908,272452,530462111
0.2907,269999,530732110
0.2906,270699,531002809
0.2905,268581,531271390
0.2904,268451,531539841
0.2903,268362,531808203
0.2902,269854,532078057
0.2901,268169,532346226
0.29,272461,532618687
0.2899,268505,532887192
0.2898,273009,533160201
0.2897,271565,533431766
0.2896,267409,533699175
0.2895,269097,533968272
0.2894,288449,534256721
0.2893,273907,534530628
0.2892,268718,534799346
0.2891,267255,535066601
0.289,268065,535334666
0.2889,267714,535602380
0.2888,266082,535868462
0.2887,268028,536136490
0.2886,266471,536402961
0.2885,265892,536668853
0.2884,266203,536935056
0.2883,266620,537201676
0.2882,265739,537467415
0.2881,264712,537732127
0.288,264261,537996388
0.2879,265680,538262068
0.2878,265394,538527462
0.2877,265082,538792544
